output_prefix	name	motif_id	cluster	total_tfbs	CD8_Good_mean_score	CD8_Good_bound	CD8_Poor_mean_score	CD8_Poor_bound	CD8_Good_CD8_Poor_change	CD8_Good_CD8_Poor_pvalue	CD8_Good_CD8_Poor_highlighted
SVP_MA0555.2	SVP	MA0555.2	C_AGL6	26167	0.38086	436	0.43938	450	0.05132	2.01014E-92	False
AP3_MA0556.2	AP3	MA0556.2	C_AP1	27226	0.39519	502	0.45153	492	0.05443	1.48286E-97	False
FLC_MA0558.2	FLC	MA0558.2	C_AP1	32117	0.39411	593	0.45015	603	0.05495	2.65686E-106	True
SEP3_MA0563.2	SEP3	MA0563.2	C_RIN	15964	0.4037	362	0.47772	419	0.02863	1.81421E-57	False
SEP1_MA0584.2	SEP1	MA0584.2	C_SEP1	9322	0.45448	274	0.49421	276	0.07604	6.23388E-85	False
AGL1_MA0585.2	AGL1	MA0585.2	C_AGL6	8824	0.43422	209	0.47571	214	0.07024	7.66004E-84	False
GATA12_MA1015.2	GATA12	MA1015.2	C_GATA15	7719	0.45042	208	0.53534	235	0.01441	2.25909E-27	False
GATA15_MA1016.2	GATA15	MA1016.2	C_GATA15	84217	0.53319	3538	0.63253	4245	-0.00092	1.58593E-05	False
GATA8_MA1017.2	GATA8	MA1017.2	C_GATA15	46243	0.49094	1557	0.58357	1801	0.00557	2.02208E-21	False
GATA9_MA1018.2	GATA9	MA1018.2	C_GATA15	7719	0.45042	208	0.53534	235	0.01441	2.25909E-27	False
GATA19_MA1323.2	GATA19	MA1323.2	C_GATA19	2886	0.53297	115	0.58732	126	0.08061	2.44407E-69	False
GATA14_MA1325.2	GATA14	MA1325.2	C_GATA15	3609	0.46018	101	0.54003	124	0.02506	5.72260E-26	False
GATA6_MA1396.2	GATA6	MA1396.2	C_GATA1	6923	0.48648	210	0.5518	228	0.04138	3.35839E-58	False
GATA4_MA1755.2	GATA4	MA1755.2	C_GATA15	84217	0.53319	3538	0.63253	4245	-0.00092	1.58593E-05	False
CDF2_MA0973.2	CDF2	MA0973.2	C_e_gw1.170.52.1	15120	0.42512	345	0.49024	377	0.04702	8.04551E-76	False
CDF3_MA0974.3	CDF3	MA0974.3	C_CDF3	12295	0.45454	347	0.51862	380	0.04719	1.15144E-72	False
DOF1.8_MA0981.2	DOF1.8	MA0981.2	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
DOF2.4_MA0982.2	DOF2.4	MA0982.2	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
DOF5.6_MA0983.2	DOF5.6	MA0983.2	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
DOF5.7_MA0984.2	DOF5.7	MA0984.2	C_e_gw1.170.52.1	111203	0.4317	2769	0.50125	3106	0.04073	3.12101E-120	True
DOF5.3_MA1071.2	DOF5.3	MA1071.2	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
DOF5.8_MA1267.2	DOF5.8	MA1267.2	C_DOF5.8	55843	0.35735	614	0.41006	692	0.06593	1.02500E-121	True
CDF5_MA1268.2	CDF5	MA1268.2	C_DOF3.6	53969	0.35585	595	0.41759	675	0.05033	1.93200E-109	True
DOF4.5_MA1269.2	DOF4.5	MA1269.2	C_DOF4.5	20480	0.35708	286	0.41286	306	0.05899	2.89309E-96	False
DOF3.2_MA1270.2	DOF3.2	MA1270.2	C_DOF3.6	40633	0.37034	591	0.43534	624	0.04506	5.66598E-101	False
DOF2.2_MA1272.3	DOF2.2	MA1272.3	C_e_gw1.170.52.1	38612	0.40455	788	0.47486	905	0.03838	1.16470E-91	False
DOF4.2_MA1273.2	DOF4.2	MA1273.2	C_DOF5.8	26509	0.37515	402	0.44255	462	0.04322	1.46978E-91	False
DOF1.6_MA1275.2	DOF1.6	MA1275.2	C_DOF1.6	10971	0.37352	166	0.42456	174	0.06929	1.50414E-87	False
DOF3.5_MA1276.2	DOF3.5	MA1276.2	C_DOF3.6	11703	0.39234	209	0.44178	209	0.07141	5.59150E-91	False
DOF1.7_MA1277.2	DOF1.7	MA1277.2	C_DOF5.8	31377	0.36664	426	0.43026	512	0.04864	3.39405E-95	False
DOF3.4_MA1278.2	DOF3.4	MA1278.2	C_DOF5.8	46581	0.36894	587	0.42654	684	0.05839	2.34424E-108	True
DOF1.5_MA1279.2	DOF1.5	MA1279.2	C_DOF3.6	37814	0.35885	467	0.4232	551	0.04523	3.30141E-97	False
DOF5.4_MA1280.2	DOF5.4	MA1280.2	C_DOF3.6	20140	0.4115	431	0.47389	470	0.05127	6.65523E-89	False
DOF5.1_MA1281.2	DOF5.1	MA1281.2	C_DOF5.8	54749	0.35993	638	0.41509	726	0.06208	8.43190E-122	True
DOF4.3_MA1747.2	DOF4.3	MA1747.2	C_DOF4.5	13084	0.39907	258	0.46263	255	0.04434	1.02453E-72	False
LBD18_MA1673.2	LBD18	MA1673.2	C_LBD18	3168	1.03521	573	1.17089	667	-0.01413	1.93360E-11	False
LBD13_MA2021.2	LBD13	MA2021.2	C_LBD13	4625	0.8412	530	0.97261	603	-0.01982	2.48378E-22	False
LOB_MA2022.2	LOB	MA2022.2	C_ERF104	23328	1.14309	4329	1.30388	5309	-0.02833	7.61791E-60	False
NLP7_MA1794.2	NLP7	MA1794.2	C_NLP7	14027	0.45398	404	0.53189	445	0.02865	3.80009E-58	False
SPL3_MA0577.4	SPL3	MA0577.4	C_SPL9	1666	0.64393	117	0.74802	148	0.00371	1.14049E-03	False
SPL1_MA1055.3	SPL1	MA1055.3	C_SPL9	974	0.82333	103	0.94645	129	-0.01543	9.68956E-07	False
SPL9_MA1322.3	SPL9	MA1322.3	C_SPL9	612	0.92096	71	1.05114	100	-0.00568	2.11807E-01	False
ARR10_MA0121.2	ARR10	MA0121.2	C_ARR14	1496	0.88576	165	1.01144	200	-0.00784	3.29471E-05	False
ARR1_MA0945.2	ARR1	MA0945.2	C_HHO3	14542	0.43084	328	0.51216	392	0.01693	5.57214E-33	False
ARR18_MA0948.2	ARR18	MA0948.2	C_ARR11	730	0.62852	43	0.68622	51	0.08739	4.46304E-37	False
ARR2_MA0949.2	ARR2	MA0949.2	C_ARR2	4613	0.43631	128	0.51336	145	0.03005	5.13428E-35	False
KAN1_MA1027.2	KAN1	MA1027.2	C_KAN2	9750	0.35991	124	0.41035	143	0.07041	9.28364E-90	False
PHL11_MA1163.3	PHL11	MA1163.3	C_Zm00001d015407	4184	0.37766	59	0.41204	63	0.10652	3.64957E-83	True
HHO5_MA1164.2	HHO5	MA1164.2	C_HRS1	6772	0.38456	118	0.43462	122	0.06842	2.10188E-72	False
HHO6_MA1165.3	HHO6	MA1165.3	C_HHO3	9407	0.39355	150	0.46752	173	0.02742	2.81902E-46	False
PHL12_MA1166.2	PHL12	MA1166.2	C_PHL12	9100	0.3534	121	0.41447	124	0.0474	2.58559E-68	False
EFM_MA1167.2	EFM	MA1167.2	C_Zm00001d015407	7406	0.43147	156	0.46547	153	0.09746	1.69233E-97	True
MYR2_MA1168.2	MYR2	MA1168.2	C_HRS1	6885	0.36813	92	0.43125	100	0.04079	1.23842E-56	False
KAN2_MA1383.2	KAN2	MA1383.2	C_KAN2	11950	0.3443	100	0.38674	115	0.08527	2.54609E-99	False
AT2G40260_MA1385.2	AT2G40260	MA1385.2	C_AT2G40260	14386	0.33949	126	0.39018	133	0.06455	2.35530E-88	False
HHO3_MA1386.3	HHO3	MA1386.3	C_HHO3	8063	0.39657	144	0.4788	165	0.01152	4.50798E-13	False
HRS1_MA1387.2	HRS1	MA1387.2	C_HRS1	8865	0.3789	113	0.42898	126	0.07052	5.05446E-88	False
PHL2_MA1388.2	PHL2	MA1388.2	C_PK26523.1	8986	0.37744	108	0.44005	127	0.04933	2.55682E-71	False
PHL1_MA1389.2	PHL1	MA1389.2	C_Zm00001d015407	5820	0.39377	90	0.4413	98	0.0775	1.78794E-87	False
HHO2_MA1390.3	HHO2	MA1390.3	C_HHO2	7200	0.41554	153	0.50655	186	-0.00526	2.77873E-01	False
AT1G14600_MA1706.2	AT1G14600	MA1706.2	C_AT1G14600	9210	0.35583	112	0.41444	122	0.05285	1.30614E-70	False
AT2G38300_MA1735.2	AT2G38300	MA1735.2	C_AT2G40260	14023	0.34367	136	0.39917	150	0.05664	1.01974E-84	False
AT5G05090_MA1737.2	AT5G05090	MA1737.2	C_ARR11	1600	0.6815	110	0.75782	134	0.05578	1.00959E-50	False
PHL4_MA2023.2	PHL4	MA2023.2	C_Zm00001d015407	4696	0.44792	112	0.47459	109	0.11052	1.98502E-92	True
MYB77_MA0575.2	MYB77	MA0575.2	C_MYB77	3557	0.63767	264	0.7308	307	0.02777	4.70469E-29	False
RAX3_MA0576.2	RAX3	MA0576.2	C_RAX3	13444	0.68181	1027	0.87462	1302	-0.11914	2.98814E-117	True
MYB24_MA1037.2	MYB24	MA1037.2	C_MYB49	1817	0.53308	86	0.60539	103	0.05203	1.11997E-36	False
MYB3_MA1038.2	MYB3	MA1038.2	C_MYB10	4501	0.54139	195	0.64814	241	-0.0057	3.78262E-06	False
MYB118_MA1170.2	MYB118	MA1170.2	C_MYB118	1921	0.55452	119	0.62958	134	0.04644	9.58375E-41	False
MYB52_MA1171.2	MYB52	MA1171.2	C_OVOL2	1711	0.71128	147	0.82667	152	-0.01221	2.76067E-06	False
MYB3R5_MA1172.2	MYB3R5	MA1172.2	C_MYB3R5	1835	0.62075	98	0.67591	117	0.05386	1.61051E-41	False
MYB101_MA1173.2	MYB101	MA1173.2	C_MYB101	4145	0.48126	132	0.52312	139	0.09224	6.27745E-78	False
MYB56_MA1174.2	MYB56	MA1174.2	C_MYB56	3250	0.41385	73	0.4574	86	0.09172	5.00505E-72	False
MYB81_MA1175.2	MYB81	MA1175.2	C_MYB81	4470	0.4199	113	0.47022	123	0.0754	1.74665E-72	False
MYB119_MA1176.2	MYB119	MA1176.2	C_MYB118	1140	0.73174	118	0.79965	127	0.07396	9.59628E-48	False
MYB65_MA1177.2	MYB65	MA1177.2	C_MYB33	1145	0.88592	157	0.97072	181	0.05954	8.34698E-37	False
MYB3R1_MA1178.3	MYB3R1	MA1178.3	C_PC-MYB1	1021	0.82142	117	0.94254	142	0.00154	1.17894E-01	False
MYB1_MA1179.2	MYB1	MA1179.2	C_OVOL2	1013	0.8063	126	0.94145	145	-0.03286	2.13880E-18	False
MYB3R4_MA1180.2	MYB3R4	MA1180.2	C_MYB3R5	1504	0.71649	118	0.78249	135	0.02985	4.83562E-24	False
MYB113_MA1181.2	MYB113	MA1181.2	C_MYB56	5899	0.37145	91	0.41482	108	0.08188	3.55511E-79	False
MYB27_MA1292.2	MYB27	MA1292.2	C_MYB27	10491	0.34419	124	0.4036	141	0.0468	3.29253E-70	False
MYB57_MA1293.2	MYB57	MA1293.2	C_MYB108	5462	0.43834	134	0.50119	161	0.04876	6.38542E-59	False
MYB62_MA1294.2	MYB62	MA1294.2	C_MYB108	4748	0.43524	128	0.51195	151	0.02842	5.94389E-38	False
MYB33_MA1391.3	MYB33	MA1391.3	C_MYB33	2212	0.50987	98	0.56486	111	0.06373	1.50801E-51	False
MYB98_MA1392.3	MYB98	MA1392.3	C_MYB118	939	0.95672	159	1.06927	175	0.02257	5.91043E-13	False
MYB70_MA1393.3	MYB70	MA1393.3	C_MYB70	816	0.73383	72	0.86059	93	-0.03077	3.37618E-12	False
MYB73_MA1394.3	MYB73	MA1394.3	C_MYB44	2566	0.5466	125	0.63641	149	0.01776	3.50280E-14	False
MYB124_MA1426.2	MYB124	MA1426.2	C_estExt_gwp_gw1.C_220046	3408	1.21313	785	1.34656	908	0.00439	1.37487E-03	False
MYB10_MA1762.2	MYB10	MA1762.2	C_MYB10	6694	0.52404	299	0.63158	347	-0.01363	2.38902E-21	False
MYB116_MA1764.2	MYB116	MA1764.2	C_MYB108	4919	0.47849	171	0.56537	208	0.01867	5.41672E-23	False
MYB121_MA1765.2	MYB121	MA1765.2	C_MYB49	4665	0.45151	136	0.51622	159	0.05664	5.94311E-62	False
MYB17_MA1766.2	MYB17	MA1766.2	C_MYB80	7493	0.50448	321	0.61204	362	-0.01553	9.72077E-21	False
MYB23_MA1767.2	MYB23	MA1767.2	C_MYB23	17087	0.46287	552	0.52366	617	0.05511	8.84175E-88	False
MYB30_MA1768.2	MYB30	MA1768.2	C_MYB30	7857	0.54711	413	0.67315	480	-0.0371	9.02030E-55	False
MYB39_MA1769.2	MYB39	MA1769.2	C_MYB80	7710	0.42809	183	0.50305	204	0.03342	3.07885E-49	False
MYB40_MA1770.2	MYB40	MA1770.2	C_MYB80	6535	0.51755	291	0.60761	329	0.01527	1.06078E-24	False
MYB41_MA1771.2	MYB41	MA1771.2	C_MYB80	6149	0.45238	176	0.54258	215	0.00695	3.44629E-07	False
MYB43_MA1772.2	MYB43	MA1772.2	C_MYB80	6943	0.47069	228	0.54694	261	0.03987	4.23647E-55	False
MYB51_MA1773.2	MYB51	MA1773.2	C_MYB80	6865	0.48583	255	0.58619	285	-0.00645	1.12092E-08	False
MYB60_MA1774.2	MYB60	MA1774.2	C_MYB94	8333	0.50828	389	0.62035	442	-0.02014	3.10439E-37	False
MYB61_MA1775.2	MYB61	MA1775.2	C_MYB10	4476	0.61433	274	0.71304	332	0.02193	1.74953E-24	False
MYB67_MA1776.2	MYB67	MA1776.2	C_MYB10	5520	0.58205	301	0.68261	365	0.0148	1.09371E-16	False
MYB74_MA1777.2	MYB74	MA1777.2	C_MYB80	6400	0.47814	221	0.56707	250	0.01481	2.08674E-21	False
MYB80_MA1778.2	MYB80	MA1778.2	C_MYB80	8374	0.40334	165	0.45983	179	0.06223	1.11499E-74	False
MYB83_MA1779.2	MYB83	MA1779.2	C_MYB58	8282	0.52996	358	0.61999	416	0.01699	1.04419E-27	False
MYB92_MA1780.2	MYB92	MA1780.2	C_MYB49	4176	0.46507	147	0.52528	158	0.06091	1.38765E-60	False
MYB94_MA1781.2	MYB94	MA1781.2	C_MYB94	7973	0.5298	411	0.63997	447	-0.01631	4.43821E-29	False
MYB107_MA2007.2	MYB107	MA2007.2	C_MYB93	6987	0.51468	294	0.59487	345	0.04122	6.48347E-60	False
MYB99_MA2008.2	MYB99	MA2008.2	C_MYB99	5327	0.54322	231	0.64371	275	-0.00089	2.21847E-03	False
MYB63_MA2024.2	MYB63	MA2024.2	C_MYB10	8133	0.57157	450	0.68744	527	-0.019	3.29189E-28	False
MYB93_MA2025.2	MYB93	MA2025.2	C_MYB93	5231	0.51513	209	0.58347	242	0.06043	1.59433E-69	False
MYB108_MA2026.2	MYB108	MA2026.2	C_MYB108	5678	0.40503	116	0.47505	140	0.0383	2.23654E-48	False
MYB44_MA2027.2	MYB44	MA2027.2	C_MYB44	2555	0.56926	139	0.6475	150	0.03898	3.08165E-32	False
MYB49_MA2028.2	MYB49	MA2028.2	C_MYB49	6494	0.40137	133	0.46849	154	0.04523	9.56103E-53	False
MYB88_MA2029.2	MYB88	MA2029.2	C_MYB88	6767	0.85723	885	1.03375	1035	-0.10008	1.51620E-92	True
MYB96_MA2030.2	MYB96	MA2030.2	C_MYB96	8568	0.53697	402	0.65158	454	-0.02375	1.01029E-37	False
MYB13_MA2041.2	MYB13	MA2041.2	C_MYB13	7510	0.58481	470	0.70525	549	-0.02633	1.42191E-45	False
MYB58_MA2042.2	MYB58	MA2042.2	C_MYB58	8900	0.59943	542	0.70375	620	0.00261	3.67053E-01	False
CDC5_MA0579.2	CDC5	MA0579.2	C_CDC5	7378	0.90838	986	1.05758	1166	-0.03682	5.91691E-54	False
RVE8_MA1182.2	RVE8	MA1182.2	C_PK02532.1	14102	0.33088	116	0.37643	128	0.07615	3.66919E-97	False
RVE6_MA1183.2	RVE6	MA1183.2	C_PK02532.1	15869	0.33403	135	0.37816	151	0.07989	1.65302E-100	False
RVE1_MA1184.2	RVE1	MA1184.2	C_PK02532.1	11256	0.32981	100	0.37361	102	0.07983	2.16776E-93	False
LHY_MA1185.2	LHY	MA1185.2	C_PK02532.1	11289	0.32685	88	0.37238	93	0.07571	3.21403E-93	False
YAB4_MA1186.2	YAB4	MA1186.2	C_DIV1	8404	0.36445	117	0.43378	142	0.03537	7.58581E-60	False
RVE4_MA1187.2	RVE4	MA1187.2	C_PK02532.1	15018	0.33398	127	0.37703	142	0.08109	1.38530E-104	False
AT5G61620_MA1189.2	AT5G61620	MA1189.2	C_AT2G38090	9636	0.34751	126	0.38912	140	0.08867	5.92034E-96	False
RVE5_MA1190.2	RVE5	MA1190.2	C_PK02532.1	16241	0.33469	137	0.37898	155	0.07967	5.12318E-107	True
RVE7L_MA1191.2	RVE7L	MA1191.2	C_PK02532.1	11448	0.33698	98	0.37756	102	0.08594	1.47116E-95	False
DIV1_MA1192.2	DIV1	MA1192.2	C_DIV1	7472	0.37224	148	0.44456	163	0.03011	7.42878E-48	False
AT2G38090_MA1193.2	AT2G38090	MA1193.2	C_AT2G38090	10192	0.35746	129	0.39584	152	0.09563	1.69825E-102	False
AT3G10580_MA1194.2	AT3G10580	MA1194.2	C_AT3G10580	13031	0.34081	121	0.37708	139	0.09052	1.24193E-105	False
AT5G56840_MA1195.2	AT5G56840	MA1195.2	C_AT2G38090	9918	0.34597	120	0.39374	147	0.078	1.04030E-89	False
AT5G05790_MA1196.2	AT5G05790	MA1196.2	C_At3g11280	12173	0.36283	128	0.41476	151	0.06594	2.99905E-88	False
AT1G72740_MA1353.2	AT1G72740	MA1353.2	C_AT1G72740	7692	0.45926	235	0.53929	262	0.01317	2.62092E-22	False
TRB2_MA1355.2	TRB2	MA1355.2	C_AT1G72740	6270	0.49978	202	0.55299	233	0.05773	2.58921E-63	False
AT1G74840_MA1397.2	AT1G74840	MA1397.2	C_AT2G38090	5957	0.37605	131	0.43308	158	0.05953	4.35454E-68	False
KUA1_MA1398.3	KUA1	MA1398.3	C_DIV1	4452	0.44069	152	0.51361	151	0.03176	2.37535E-36	False
AT1G19000_MA1400.2	AT1G19000	MA1400.2	C_AT2G38090	7300	0.38434	144	0.42726	153	0.07523	2.22281E-80	False
RVE7_MA1401.2	RVE7	MA1401.2	C_PK02532.1	18524	0.33782	162	0.37924	186	0.0833	1.58873E-103	False
SRM1_MA1681.2	SRM1	MA1681.2	C_DIV1	6373	0.39746	144	0.48556	160	0.00139	3.24511E-01	False
NID1_MA1793.2	NID1	MA1793.2	C_AT4G09450	9115	0.43796	283	0.50489	303	0.04615	1.88663E-67	False
TRP5_MA1802.2	TRP5	MA1802.2	C_PK21687.1	2581	0.53734	126	0.63859	146	-0.00591	2.21686E-01	False
AT5G04760_MA2031.2	AT5G04760	MA2031.2	C_DIV1	2262	0.50247	111	0.58342	111	0.02178	8.19772E-18	False
TRB1_MA2032.2	TRB1	MA2032.2	C_TRB1	6954	0.50155	243	0.56885	279	0.03785	7.92335E-53	False
GT-3a_MA1207.2	GT-3a	MA1207.2	C_GT-3a	6862	0.47799	205	0.50415	225	0.11612	1.09757E-100	True
GT-2_MA1208.2	GT-2	MA1208.2	C_GT-2	11745	0.3658	158	0.42388	182	0.05409	1.81337E-87	False
AT5G47660_MA1365.3	AT5G47660	MA1365.3	C_GT-2	8742	0.39026	165	0.45402	175	0.04468	3.11985E-68	False
DF1_MA1366.2	DF1	MA1366.2	C_GT-2	9732	0.39286	201	0.45406	208	0.04914	1.95698E-70	False
AT1G76870_MA1367.2	AT1G76870	MA1367.2	C_AT1G76870	7302	0.5171	277	0.60561	313	0.01326	6.89917E-19	False
GT-4_MA1368.3	GT-4	MA1368.3	C_GT-4	4698	0.41167	112	0.46627	123	0.06492	3.11283E-65	False
GTL1_MA1661.2	GTL1	MA1661.2	C_GTL1	7263	0.4188	175	0.49062	187	0.03228	9.06486E-49	False
AT3G10030_MA1662.2	AT3G10030	MA1662.2	C_ara	5937	0.41094	133	0.4833	142	0.03665	1.69718E-50	False
ASR3_MA1733.2	ASR3	MA1733.2	C_ASR3	6461	0.47081	188	0.54699	234	0.03052	9.22586E-47	False
ASIL2_MA2039.2	ASIL2	MA2039.2	C_ENAP2	4754	1.16103	1026	1.31304	1177	-0.02124	3.99061E-22	False
ENAP2_MA2040.2	ENAP2	MA2040.2	C_ENAP2	5387	1.14518	1094	1.30344	1255	-0.03669	1.32749E-47	False
OS02G0104500_MA2345.1	OS02G0104500	MA2345.1	C_OS02G0104500	12678	0.38156	198	0.44045	217	0.05238	6.26893E-85	False
OsTCP7_MA2346.1	OsTCP7	MA2346.1	C_OJ1581_H09.2	24259	0.88126	2762	1.04033	3422	-0.05835	2.63792E-92	True
OS04G0486400_MA2347.1	OS04G0486400	MA2347.1	C_OS04G0486400	32474	0.55762	1742	0.65213	1997	0.00442	4.10995E-14	False
OsCCA1_MA2349.1	OsCCA1	MA2349.1	C_OsCCA1	6335	0.36954	76	0.41619	84	0.07793	6.21445E-85	False
OsFBH1_MA2350.1	OsFBH1	MA2350.1	C_bHLH112	8894	0.46121	259	0.58026	321	-0.03709	3.62171E-57	False
OsEIL3_MA2351.1	OsEIL3	MA2351.1	C_EIL3	4836	0.36936	77	0.45518	98	0.00945	9.67387E-06	False
Os05g0437700_MA2401.1	Os05g0437700	MA2401.1	C_PHYPA_008731	3013	0.76487	334	0.86924	377	0.00498	3.42485E-03	False
OsERF104_MA2402.1	OsERF104	MA2402.1	C_ERF7	126529	1.08588	22401	1.25507	27101	-0.05089	7.74455E-129	True
OsTRBF3_MA2404.1	OsTRBF3	MA2404.1	C_TRB1	3069	0.55794	142	0.62441	162	0.03838	1.68453E-35	False
OsMSL08_MA2405.1	OsMSL08	MA2405.1	C_OS02G0104500	12678	0.38156	198	0.44045	217	0.05238	6.26893E-85	False
OsbZIP42_MA2422.1	OsbZIP42	MA2422.1	C_CREB3	3708	0.71507	397	0.83672	443	-0.01751	1.66394E-17	False
OsbZIP69_MA2423.1	OsbZIP69	MA2423.1	C_CREB3	4546	0.77851	566	0.90953	658	-0.03094	1.54149E-35	False
OsbZIP77_MA2424.1	OsbZIP77	MA2424.1	C_CREB3	4396	0.78007	545	0.90477	628	-0.01619	1.21319E-23	False
TB1_MA1430.2	TB1	MA1430.2	C_TB1	9226	0.7414	661	0.8974	812	-0.06327	3.05988E-77	True
GRF4_MA1815.2	GRF4	MA1815.2	C_GRF4	16833	0.7813	1613	0.93443	2007	-0.05946	1.04093E-90	True
OsRR22_MA1409.2	OsRR22	MA1409.2	C_ARR11	1782	0.61542	104	0.69069	133	0.05355	8.87512E-39	False
TEIL_MA2362.1	TEIL	MA2362.1	C_EIL3	4331	0.40241	80	0.48498	98	0.01293	3.63897E-15	False
cassava45561.m1_MA2377.1	cassava45561.m1	MA2377.1	C_ARALYDRAFT_493022	11779	0.70187	950	0.86177	1135	-0.077	7.20228E-91	True
PRUPE_ppa000682mg_MA2361.1	PRUPE_ppa000682mg	MA2361.1	C_SPL9	2762	0.97898	419	1.10891	495	-0.00569	8.12909E-03	False
DVH24_040989_MA2403.1	DVH24_040989	MA2403.1	C_OS04G0486400	8437	0.49886	312	0.58655	380	0.01446	1.48959E-26	False
ARALYDRAFT_495258_MA1095.1	ARALYDRAFT_495258	MA1095.1	C_ARALYDRAFT_493022	15167	0.69119	1170	0.84601	1385	-0.07111	4.60219E-97	True
ARALYDRAFT_496250_MA1096.1	ARALYDRAFT_496250	MA1096.1	C_PK10344.1	9030	0.65862	642	0.7905	753	-0.03554	1.04050E-56	False
ARALYDRAFT_493022_MA1097.1	ARALYDRAFT_493022	MA1097.1	C_ARALYDRAFT_493022	14566	0.70306	1192	0.8505	1412	-0.05876	2.52918E-83	True
ARALYDRAFT_484486_MA1098.1	ARALYDRAFT_484486	MA1098.1	C_ARALYDRAFT_493022	15167	0.69119	1170	0.84601	1385	-0.07111	4.60219E-97	True
ARALYDRAFT_897773_MA1054.2	ARALYDRAFT_897773	MA1054.2	C_ARALYDRAFT_897773	7786	0.67598	550	0.80102	669	-0.02591	2.27100E-32	False
RAMOSA1_MA1416.1	RAMOSA1	MA1416.1	C_RAMOSA1	21333	0.55322	1022	0.66674	1250	-0.0199	1.30360E-45	False
Zm00001d024644_MA2106.1	Zm00001d024644	MA2106.1	C_DIV1	5098	0.45739	175	0.5451	189	0.00772	4.13916E-08	False
Lg3_MA2391.1	Lg3	MA2391.1	C_PK09021.1	5676	0.79769	859	0.88647	918	0.03594	2.00332E-43	False
GRMZM2G135447_MA2392.1	GRMZM2G135447	MA2392.1	C_MEIS1	6904	0.61434	516	0.75414	613	-0.0557	1.15188E-64	False
BAD1_MA2408.1	BAD1	MA2408.1	C_BAD1	30786	1.11161	5564	1.28141	6751	-0.04947	1.06595E-96	False
ZmbZIP25_MA2409.1	ZmbZIP25	MA2409.1	C_ZmbZIP57	6674	0.58151	558	0.6585	614	0.03537	1.84127E-46	False
ZmbZIP54_MA2410.1	ZmbZIP54	MA2410.1	C_JDP2	2736	1.07706	725	1.16566	776	0.05578	6.24995E-44	False
ZmbZIP57_MA2411.1	ZmbZIP57	MA2411.1	C_ZmbZIP57	7859	0.46578	369	0.53597	405	0.04019	5.30399E-57	False
ZmbZIP72_MA2412.1	ZmbZIP72	MA2412.1	C_ZmbZIP57	6498	0.62736	655	0.71048	710	0.02616	2.69466E-41	False
ZmbZIP96_MA2413.1	ZmbZIP96	MA2413.1	C_ZmbZIP96	4789	0.70312	480	0.82778	540	-0.03183	1.67351E-41	False
EREB127_MA2414.1	EREB127	MA2414.1	C_ERF025	1985	0.95895	271	1.08484	339	0.00796	4.56016E-01	False
EREB138_MA2415.1	EREB138	MA2415.1	C_EREB138	11573	0.98995	2010	1.137	2306	-0.03825	2.85750E-64	False
EREB29_MA2416.1	EREB29	MA2416.1	C_ERF104	27917	1.13053	4968	1.29815	6130	-0.04142	1.02198E-89	False
EREB71_MA2417.1	EREB71	MA2417.1	C_EREB71	10804	0.87262	1376	1.0347	1694	-0.06214	3.34899E-83	True
IG1_MA2418.1	IG1	MA2418.1	C_IG1	16126	1.11382	2935	1.27271	3559	-0.03441	2.27601E-70	False
UB3_MA2419.1	UB3	MA2419.1	C_SBP6	6901	0.43741	191	0.51284	221	0.03085	6.11168E-42	False
SBP6_MA2420.1	SBP6	MA2420.1	C_SBP6	5478	0.39291	91	0.45716	102	0.04406	9.36669E-59	False
SBP8_MA2421.1	SBP8	MA2421.1	C_SBP6	6101	0.4163	128	0.47974	136	0.04932	2.60942E-66	False
Zm00001d020267_MA1817.2	Zm00001d020267	MA1817.2	C_ERF104	28560	1.1578	5390	1.32124	6635	-0.03301	4.72416E-75	False
Zm00001d005892_MA1819.2	Zm00001d005892	MA1819.2	C_ERF104	13148	1.20392	2731	1.36444	3294	-0.02296	5.64617E-49	False
Zm00001d024324_MA1820.2	Zm00001d024324	MA1820.2	C_ERF104	20697	1.18884	4138	1.35071	5052	-0.02784	2.09246E-63	False
Zm00001d020595_MA1821.2	Zm00001d020595	MA1821.2	C_ERF104	18254	1.17046	3461	1.33051	4247	-0.02531	3.67967E-52	False
Zm00001d031796_MA1831.2	Zm00001d031796	MA1831.2	C_Zm00001d031796	5092	1.1652	1000	1.32239	1206	-0.02524	1.04026E-33	False
Zm00001d002364_MA1832.2	Zm00001d002364	MA1832.2	C_ERF104	23013	1.15893	4232	1.32257	5232	-0.03098	7.83337E-66	False
Zm00001d049364_MA1833.2	Zm00001d049364	MA1833.2	C_ERF104	31417	1.14068	5807	1.30477	7150	-0.0346	1.76877E-73	False
ARF10_MA1685.2	ARF10	MA1685.2	C_ARF25	11593	0.58361	592	0.70305	678	-0.02252	2.08560E-41	False
ARF16_MA1688.2	ARF16	MA1688.2	C_ARF16	12290	0.41687	245	0.49993	304	0.01915	1.33920E-37	False
