"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD4_S145927","G09CD4_S145929","G48CD4_S145936","G58CD4_S145925","G70CD4_S145923","G44CD4_S145919","G50CD4_S145934","G52CD4_S145933","G81CD4_S145921","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"15222","chr1",152047977,152048377,401,"*",5.47892939594442,5.41202412567815,5.55842066831259,0.0666731996973078,0.750763157264319,0.999820495462944,35.67,48.8,29.45,53.72,45.25,52.6,29.37,68.49,38.04,"S100A11","-11142","Not Significant",0.124497047970513,0.124497047970513,"Not Capped"
"15230","chr13",28494021,28494421,401,"*",4.26451915793466,4.11430682931288,4.43265116897973,-0.104260525709855,0.750916586960885,0.999820495462944,14.51,19.85,11.98,21.85,18.4,24.11,13.46,31.38,17.43,"FLT1","+874","Not Significant",0.124408302455943,0.124408302455943,"Not Capped"
"15240","chr17",75426369,75426769,401,"*",4.40673869662727,4.26039139234067,4.57098564926007,-0.0967113978100179,0.751078198600251,0.999820495462944,16.06,21.96,13.26,24.18,20.37,26.53,14.81,34.54,19.19,"GRB2","-21083","Not Significant",0.124314844017693,0.124314844017693,"Not Capped"
"15241","chr2",155549685,155550085,401,"*",3.5595924585281,3.39036063479156,3.74654286965148,-0.140998465691152,0.751110799794494,0.999820495462944,8.79,12.02,7.25,13.23,11.14,14.98,8.36,19.51,10.84,"NR4A2","+782831","Not Significant",0.124295993501839,0.124295993501839,"Not Capped"
"15258","chr5",76774499,76774899,401,"*",3.69115649032649,3.52615056272627,3.873968179007,-0.133331559477842,0.751582009512178,0.999820495462944,9.65,13.2,7.97,14.54,12.24,16.37,9.14,21.31,11.84,"F2RL1","-44278","Not Significant",0.124023624078561,0.124023624078561,"Not Capped"
"15260","chr3",32458041,32458441,401,"*",5.54625340324269,5.47875401777835,5.62641536363548,0.0654206044489804,0.751664353611284,0.999820495462944,37.36,51.11,30.85,56.26,47.39,55.14,30.78,71.79,39.88,"CMTM6","+45167","Not Significant",0.123976044934155,0.123976044934155,"Not Capped"
"15263","chr3",30631251,30631651,401,"*",4.91569846730952,4.7783975614878,5.07076991046175,-0.078785932302556,0.751757884653028,0.999820495462944,22.99,31.45,18.98,34.63,29.16,37.52,20.94,48.84,27.13,"TGFBR2","+24850","Not Significant",0.123922008198054,0.123922008198054,"Not Capped"
"15264","chr3",30606866,30607266,401,"*",4.50933280734049,4.45433458058656,4.57525726061718,0.091778107274695,0.751758970449606,0.999820495462944,18.37,25.12,15.16,27.66,23.3,26.61,14.86,34.65,19.24,"TGFBR2","+465","Not Significant",0.123921380928116,0.123921380928116,"Not Capped"
"15276","chr14",20855678,20856078,401,"*",3.82609915715157,3.37149424155497,4.24602903744919,-0.655525671722868,0.102035498861265,0.999820495462944,8.67,11.86,7.16,13.06,11,21.18,11.82,27.58,15.32,"RNASE3","-35521","Not Significant",0.991248707871254,0.991248707871254,"Not Capped"
"15280","chr12",69331048,69331448,401,"*",4.63974690045863,4.49786751542639,4.79947665087365,-0.0878689680954273,0.752082669867393,0.999820495462944,18.93,25.89,15.63,28.51,24.01,31.08,17.35,40.47,22.48,"LYZ","-17093","Not Significant",0.123734418592,0.123734418592,"Not Capped"
"15281","chr3",196081970,196082370,401,"*",6.42287337772853,6.35219498595998,6.50661410770646,0.0588130752576508,0.752103958030936,0.999820495462944,68.45,93.63,56.51,103.08,86.82,101.5,56.66,132.14,73.4,"TFRC","+19","Not Significant",0.123722125792974,0.123722125792974,"Not Capped"
"15302","chr10",44310925,44311325,401,"*",4.67804417029584,4.53757666196264,4.83634060576118,-0.0850175803595501,0.752700957085524,0.999820495462944,19.46,26.62,16.07,29.3,24.68,31.89,17.8,41.52,23.06,"CXCL12","+73924","Not Significant",0.123377531744792,0.123377531744792,"Not Capped"
"15317","chr5",170225770,170226170,401,"*",3.63776024790156,3.60334771824617,3.67965277830522,0.135659084038414,0.752918803314894,0.999820495462944,10.18,13.93,8.41,15.33,12.92,14.3,7.99,18.62,10.34,"LCP2","+72257","Not Significant",0.12325185669925,0.12325185669925,"Not Capped"
"15324","chr8",22415835,22416235,401,"*",3.42501725843074,3.25114442049123,3.61648542638576,-0.150085602543129,0.753269784994906,0.999820495462944,7.98,10.91,6.59,12.01,10.12,13.69,7.64,17.82,9.9,"PPP3CC","-25101","Not Significant",0.123049452550366,0.123049452550366,"Not Capped"
"15329","chr17",78360025,78360425,401,"*",6.59105281981409,6.46391737002613,6.73567400634505,-0.0583936572092654,0.753390532597024,0.999820495462944,73.96,101.17,61.06,111.38,93.81,118.96,66.41,154.88,86.03,"SOCS3","-148","Not Significant",0.12297984161444,0.12297984161444,"Not Capped"
"15333","chr3",32177148,32177548,401,"*",4.13146573675991,3.97971440959911,4.30113892797431,-0.107454248321577,0.753403052472974,0.999820495462944,13.22,18.08,10.91,19.91,16.77,22.01,12.29,28.65,15.91,"CMTM8","-61331","Not Significant",0.122972624550214,0.122972624550214,"Not Capped"
"15340","chr11",62553167,62553567,401,"*",5.28033390567715,5.14739635165524,5.43093803425043,-0.0699986557259637,0.753546479234278,0.999820495462944,29.69,40.62,24.52,44.72,37.66,48.15,26.88,62.69,34.82,"AHNAK","-6532","Not Significant",0.122889954958607,0.122889954958607,"Not Capped"
"15350","chr1",27343156,27343680,525,"*",5.46118717600914,5.32998087264566,5.61001120654139,-0.066548651396801,0.753838458068953,0.999820495462944,33.7,46.1,27.82,50.75,42.74,54.52,30.44,70.98,39.43,"SYTL1","-1455","Not Significant",0.122721710212119,0.122721710212119,"Not Capped"
"15367","chr2",68251086,68251486,401,"*",5.55350043072325,5.48591097409663,5.63376401983048,0.0652530781743923,0.754075879993212,0.999820495462944,37.55,51.36,31,56.54,47.62,55.42,30.94,72.16,40.08,"PPP3R1","+1245","Not Significant",0.122584950411065,0.122584950411065,"Not Capped"
"15384","chr14",74608987,74609387,401,"*",5.34983851023569,5.21765947444582,5.49966325215794,-0.0685770039702993,0.754455600612752,0.999820495462944,31.18,42.65,25.74,46.95,39.54,50.5,28.2,65.75,36.52,"LTBP2","+3144","Not Significant",0.122366313179646,0.122366313179646,"Not Capped"
"15395","chr2",157596965,157597365,401,"*",3.88661955223402,3.84476476609837,3.93728620200507,0.120136442812696,0.754717005085614,0.999820495462944,12.04,16.47,9.94,18.13,15.27,17.1,9.55,22.26,12.37,"ACVR1C","+31840","Not Significant",0.122215864488998,0.122215864488998,"Not Capped"
"15399","chr3",30655200,30655600,401,"*",5.11661215352191,4.98206686828531,5.26886550244189,-0.0732523717478739,0.754738904149405,0.999820495462944,26.48,36.22,21.86,39.88,33.59,43.04,24.03,56.03,31.12,"TGFBR2","+48799","Not Significant",0.122203263070824,0.122203263070824,"Not Capped"
"15402","chr5",93622401,93622801,401,"*",4.07289646928141,4.02578980079418,4.12969593060495,0.10861962975745,0.754790378591975,0.999820495462944,13.65,18.67,11.27,20.55,17.31,19.54,10.91,25.44,14.13,"NR2F1","+39264","Not Significant",0.122173644478284,0.122173644478284,"Not Capped"
"15404","chr3",80384570,80384970,401,"*",3.32827047593157,3.30457952347281,3.35734734990223,0.158692344130744,0.754818271713069,0.999820495462944,8.28,11.32,6.83,12.47,10.5,11.44,6.39,14.89,8.27,"ROBO1","-616955","Not Significant",0.122157595512782,0.122157595512782,"Not Capped"
"15408","chr11",27605324,27605724,401,"*",2.76035017039607,2.55223154182582,2.98428949338382,-0.214572828517395,0.754845491280777,0.999820495462944,4.91,6.72,4.06,7.4,6.23,8.83,4.93,11.5,6.39,"BDNF","+95529","Not Significant",0.122141934663861,0.122141934663861,"Not Capped"
"15423","chr17",45873690,45874090,401,"*",3.87630779647697,3.71802008471166,4.05249015810028,-0.12048858112127,0.755319205075402,0.999820495462944,11.03,15.08,9.1,16.6,13.98,18.52,10.34,24.11,13.39,"MAPT","-20492","Not Significant",0.121869472601609,0.121869472601609,"Not Capped"
"15455","chr6",111837549,111837949,401,"*",4.01926901982717,3.86509257932738,4.19136409921103,-0.112122220827815,0.756070980551712,0.999820495462944,12.21,16.7,10.08,18.39,15.48,20.39,11.39,26.55,14.75,"FYN","+35703","Not Significant",0.121437430669588,0.121437430669588,"Not Capped"
"15469","chr16",50741755,50742155,401,"*",7.37776678318944,7.30957769978725,7.45870659662811,0.0641134682135492,0.756537033057222,0.999820495462944,132.91,181.8,109.73,200.16,168.58,196.36,109.63,255.65,142.01,"CYLD","-805","Not Significant",0.121169808078667,0.121169808078667,"Not Capped"
"15481","chr1",167447621,167448021,401,"*",5.14565392150056,5.08147039199237,5.22206512618279,0.0723060080546744,0.756818677575149,0.999820495462944,28.37,38.8,23.42,42.72,35.98,41.66,23.26,54.24,30.13,"CD247","+70717","Not Significant",0.121008158493514,0.121008158493514,"Not Capped"
"15490","chr17",30731532,30731932,401,"*",5.20812103436461,5.14285093250355,5.28576334826315,0.0701602502851681,0.757010425090164,0.999820495462944,29.6,40.49,24.44,44.58,37.54,43.54,24.31,56.69,31.49,"CRLF3","+93044","Not Significant",0.120898139617555,0.120898139617555,"Not Capped"
"15494","chr5",171504988,171505388,401,"*",3.45115697011569,3.42292821469419,3.48568348152708,0.148710332437685,0.757132984926415,0.999820495462944,8.99,12.29,7.42,13.53,11.4,12.5,6.98,16.28,9.04,"FGF18","+85532","Not Significant",0.120827833119041,0.120827833119041,"Not Capped"
"15502","chr3",129576864,129577264,401,"*",4.61847000172628,4.56062463950762,4.6876603082945,0.0858352710100204,0.757402133004771,0.999820495462944,19.77,27.05,16.32,29.77,25.08,28.77,16.06,37.45,20.8,"PLXND1","+29754","Not Significant",0.120673476148256,0.120673476148256,"Not Capped"
"15506","chr12",57752324,57752724,401,"*",7.02424242323817,6.95405300616276,7.10743377947813,0.0598555189097879,0.757479922846844,0.999820495462944,103.88,142.1,85.77,156.44,131.76,153.93,85.93,200.4,111.32,"CDK4","-3","Not Significant",0.120628873733092,0.120628873733092,"Not Capped"
"15545","chr5",148809287,148809687,401,"*",3.80214698067503,3.76184654561304,3.85098924774641,0.122934984055586,0.758380560220721,0.999820495462944,11.37,15.55,9.38,17.12,14.42,16.11,8.99,20.97,11.65,"ADRB2","-15758","Not Significant",0.120112807918243,0.120112807918243,"Not Capped"
"15552","chr10",52749227,52749627,401,"*",2.92101090478894,2.7220719795204,3.13639274442647,-0.198538810497569,0.758486270519541,0.999820495462944,5.53,7.56,4.56,8.33,7.01,9.82,5.48,12.78,7.1,"MBL2","+22273","Not Significant",0.120052276039502,0.120052276039502,"Not Capped"
"15553","chr19",40613780,40614180,401,"*",6.2840139963632,6.15762421781121,6.42786271754609,-0.0568482091431607,0.758507906579488,0.999820495462944,59.81,81.82,49.38,90.07,75.86,96.1,53.65,125.12,69.5,"LTBP4","+16745","Not Significant",0.120039887829201,0.120039887829201,"Not Capped"
"15557","chr2",96977918,96978318,401,"*",3.75193001631644,3.71399431517502,3.79798851836079,0.128002414594952,0.758602157544449,0.999820495462944,10.99,15.04,9.08,16.56,13.95,15.53,8.67,20.21,11.23,"SEMA4C","-108147","Not Significant",0.119985926452216,0.119985926452216,"Not Capped"
"15558","chr6",33313892,33314292,401,"*",5.86260925301639,5.73472564446573,6.00800466552435,-0.059857020610414,0.75862154063674,0.999820495462944,44.61,61.03,36.84,67.19,56.59,71.84,40.11,93.53,51.95,"TAPBP","+120","Not Significant",0.11997482990787,0.11997482990787,"Not Capped"
"15560","chr5",56050692,56051092,401,"*",3.85779672749096,3.69875303493682,4.03472813550969,-0.122066782463454,0.758629499361763,0.999820495462944,10.88,14.88,8.98,16.38,13.8,18.3,10.21,23.82,13.23,"IL6ST","-55899","Not Significant",0.119970273733223,0.119970273733223,"Not Capped"
"15578","chr10",33248610,33249010,401,"*",4.28593909492721,4.23391175803247,4.34844093750868,0.0980023370408907,0.759184971323662,0.999820495462944,15.76,21.56,13.02,23.74,20,22.74,12.69,29.61,16.44,"NRP1","+87452","Not Significant",0.119652397703796,0.119652397703796,"Not Capped"
"15579","chr5",37916789,37917189,401,"*",3.29131845263024,3.27075700721028,3.31661489611023,0.165155343884104,0.759190083867841,0.999820495462944,8.09,11.06,6.68,12.18,10.26,11.12,6.21,14.48,8.04,"GDNF","-81162","Not Significant",0.119649473064435,0.119649473064435,"Not Capped"
"15605","chr20",3093481,3093881,401,"*",5.87557808645844,5.74772521142304,6.02094171072679,-0.059789379009199,0.759876129077663,0.999820495462944,45.02,61.58,37.17,67.8,57.1,72.48,40.47,94.37,52.42,"AVP","-8957","Not Significant",0.119257198301585,0.119257198301585,"Not Capped"
"15607","chr1",168520503,168520903,401,"*",3.53329696440954,3.50078264198479,3.57293573077118,0.139498907507816,0.759959395069308,0.999820495462944,9.48,12.97,7.83,14.28,12.03,13.28,7.42,17.29,9.61,"XCL2","+23294","Not Significant",0.119209611625048,0.119209611625048,"Not Capped"
"15625","chr1",165445037,165445437,401,"*",3.69431882439895,3.65657591570222,3.74014993270943,0.128361819911956,0.760400958368852,0.999820495462944,10.57,14.45,8.72,15.91,13.4,14.92,8.33,19.42,10.79,"RXRG","-41","Not Significant",0.118957344444625,0.118957344444625,"Not Capped"
"15632","chr5",40680299,40680699,401,"*",5.03266328351068,4.96866337959729,5.10886624108486,0.0728096521764927,0.760456044346929,0.999820495462944,26.23,35.89,21.66,39.51,33.27,38.52,21.51,50.15,27.86,"PTGER4","+1001","Not Significant",0.118925883845401,0.118925883845401,"Not Capped"
"15637","chr10",88974839,88975239,401,"*",3.88215792439403,3.83930281322453,3.9339964253802,0.117434812897984,0.760566855446852,0.999820495462944,11.99,16.4,9.9,18.06,15.21,17.06,9.53,22.21,12.34,"FAS","-15618","Not Significant",0.118862604522885,0.118862604522885,"Not Capped"
"15651","chr12",112519806,112520206,401,"*",3.31942904237747,3.14406101142261,3.51234660102587,-0.152798461503597,0.761053343242317,0.999820495462944,7.41,10.13,6.11,11.15,9.39,12.74,7.11,16.58,9.21,"PTPN11","+100894","Not Significant",0.118584901883994,0.118584901883994,"Not Capped"
"15683","chr2",208913255,208913655,401,"*",2.9655130907724,2.7719216989274,3.1758610472637,-0.188133345191234,0.761816711982456,0.999820495462944,5.72,7.83,4.72,8.62,7.26,10.09,5.63,13.13,7.3,"PTH2R","+506624","Not Significant",0.118149504447253,0.118149504447253,"Not Capped"
"15692","chr15",69031441,69031841,401,"*",3.87035156867988,3.71277574311139,4.04582785912426,-0.118952847875761,0.762013539875929,0.999820495462944,10.99,15.03,9.07,16.54,13.93,18.44,10.29,24,13.33,"NOX5","+16946","Not Significant",0.118037311808484,0.118037311808484,"Not Capped"
"15702","chr10",112952337,112952737,401,"*",4.24690107455676,4.10015016637716,4.41155470007108,-0.0973268915712683,0.762205225490755,0.999820495462944,14.37,19.65,11.86,21.64,18.22,23.76,13.26,30.93,17.18,"TCF7L2","+2130","Not Significant",0.117928078137952,0.117928078137952,"Not Capped"
"15722","chr22",37077829,37078229,401,"*",4.5720443994568,4.43163973568099,4.73027697037342,-0.0848447853468781,0.762757227038723,0.999820495462944,18.08,24.73,14.93,27.23,22.93,29.63,16.54,38.58,21.43,"TMPRSS6","+25624","Not Significant",0.117613668774813,0.117613668774813,"Not Capped"
"15735","chr1",42173364,42173764,401,"*",4.51249670996718,4.37048299720672,4.67236268059822,-0.0881119185918332,0.763094312088016,0.999820495462944,17.33,23.71,14.31,26.1,21.98,28.46,15.89,37.06,20.58,"GUCA2A","-8846","Not Significant",0.117421783554702,0.117421783554702,"Not Capped"
"15748","chr11",47234608,47235008,401,"*",5.08296543451751,5.01802947537449,5.16022936827461,0.0708169396709222,0.763604223104297,0.999820495462944,27.15,37.13,22.41,40.88,34.43,39.92,22.28,51.97,28.87,"NR1H3","-13492","Not Significant",0.117131678411135,0.117131678411135,"Not Capped"
"15757","chr2",70440572,70440972,401,"*",4.79894070384437,4.73772168731752,4.87198296760838,0.0787244706614847,0.763737070388768,0.999820495462944,22.35,30.58,18.46,33.66,28.35,32.69,18.25,42.56,23.64,"TGFA","+112866","Not Significant",0.117056129032653,0.117056129032653,"Not Capped"
"15790","chr14",23352537,23352937,401,"*",4.91196552530282,4.84880993811464,4.98721022708929,0.0745412809506339,0.764482547038206,0.999820495462944,24.14,33.02,19.93,36.36,30.62,35.4,19.77,46.1,25.6,"SLC22A17","+175","Not Significant",0.116632424982232,0.116632424982232,"Not Capped"
"15798","chr10",17230163,17230563,401,"*",6.092707661496,6.13536984830155,6.03754223049208,0.310545424061214,0.104207537317436,0.999820495462944,58.9,80.56,48.63,88.69,74.7,73.32,40.94,95.46,53.03,"VIM","+2104","Not Significant",0.982100867437789,0.982100867437789,"Not Capped"
"15808","chr4",6696198,6696598,401,"*",4.74728876930149,4.84162307056917,4.61997436048649,0.432824248079452,0.104216690862663,0.999820495462944,24.02,32.86,19.83,36.18,30.47,27.45,15.32,35.74,19.85,"S100P","+3329","Not Significant",0.982062720872784,0.982062720872784,"Not Capped"
"15823","chr3",192113349,192113749,401,"*",3.07882460789717,3.0613919800161,3.10032328570406,0.171533652470203,0.765368227471634,0.999820495462944,6.99,9.57,5.77,10.53,8.87,9.57,5.34,12.46,6.92,"FGF12","+295500","Not Significant",0.116129570489036,0.116129570489036,"Not Capped"
"15835","chr5",33936037,33936437,401,"*",4.04982886392431,3.89877651346829,4.21880249542019,-0.106208183697908,0.765799097519153,0.999820495462944,12.5,17.09,10.32,18.82,15.85,20.78,11.6,27.06,15.03,"RXFP3","-149","Not Significant",0.115885149796483,0.115885149796483,"Not Capped"
"15853","chr5",132473009,132473409,401,"*",5.68906182950921,5.61919774321038,5.77188745037727,0.060395408270175,0.766325688423502,0.999820495462944,41.18,56.33,34,62.02,52.23,60.99,34.05,79.41,44.11,"IRF1","+17589","Not Significant",0.115586615975893,0.115586615975893,"Not Capped"
"15856","chr4",6673794,6674194,401,"*",6.35189638981282,6.27950152177957,6.43756249275097,0.0551368217062098,0.766501383913028,0.999820495462944,65.08,89.03,53.73,98.01,82.55,96.75,54.02,125.97,69.97,"S100P","-19075","Not Significant",0.115487056693169,0.115487056693169,"Not Capped"
"15861","chr3",32371459,32371859,401,"*",4.87712790347692,4.96401936292795,4.76059373235522,0.414804084705788,0.104330097490792,0.999820495462944,26.15,35.77,21.59,39.38,33.17,30.26,16.89,39.39,21.88,"CMTM7","-20012","Not Significant",0.98159038679321,0.98159038679321,"Not Capped"
"15862","chr4",102441969,102442369,401,"*",3.24173717826217,3.06207834871312,3.4387977254565,-0.160910341175704,0.766553841765751,0.999820495462944,7,9.57,5.78,10.54,8.88,12.1,6.76,15.76,8.75,"NFKB1","-59160","Not Significant",0.115457335446866,0.115457335446866,"Not Capped"
"15864","chr20",51541874,51542274,401,"*",4.61277261030828,4.47386267353605,4.76948453921039,-0.0818412117544164,0.766651844872005,0.999820495462944,18.62,25.47,15.37,28.04,23.61,30.45,17,39.64,22.02,"NFATC2","+645","Not Significant",0.115401814901014,0.115401814901014,"Not Capped"
"15867","chr2",161238666,161239066,401,"*",5.01733860518242,4.95250962776119,5.09448135431945,0.0710712770924882,0.766706854123779,0.999820495462944,25.94,35.49,21.42,39.07,32.9,38.14,21.29,49.65,27.58,"PSMD14","-69172","Not Significant",0.115370654267138,0.115370654267138,"Not Capped"
"15910","chr3",127184149,127184549,401,"*",3.25804115757941,3.08071032302662,3.45285691073791,-0.156282977099711,0.767794537267731,0.999820495462944,7.09,9.7,5.85,10.67,8.99,12.22,6.82,15.91,8.84,"PLXNA1","+195755","Not Significant",0.114754982141667,0.114754982141667,"Not Capped"
