"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD4_S145927","G09CD4_S145929","G48CD4_S145936","G58CD4_S145925","G70CD4_S145923","G44CD4_S145919","G50CD4_S145934","G52CD4_S145933","G81CD4_S145921","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"6589","chr2",99916987,99917387,401,"*",3.36943021120422,3.41789949753787,3.30645988812085,0.320819616673626,0.528730946857173,0.999820495462944,8.95,12.25,7.39,13.49,11.36,11.04,6.17,14.38,7.99,"AFF3","+188941","Not Significant",0.276765269402022,0.276765269402022,"Not Capped"
"6613","chr19",18291985,18292385,401,"*",5.23427289525735,5.06563525800909,5.42064282532166,-0.141250158802635,0.529418276184357,0.999820495462944,28.06,38.38,23.17,42.25,35.59,47.81,26.69,62.25,34.58,"JUND","-10563","Not Significant",0.276201070384476,0.276201070384476,"Not Capped"
"6633","chr6",14857419,14857819,401,"*",4.54405914836827,4.35518785129569,4.74993361287183,-0.1802390321534,0.529888583002064,0.999820495462944,17.15,23.46,14.16,25.82,21.75,30.04,16.77,39.1,21.72,"JARID2","-388677","Not Significant",0.275815437708957,0.275815437708957,"Not Capped"
"6634","chr19",44304709,44305109,401,"*",4.20264494206234,4.00023146699194,4.42127820287237,-0.206436109825842,0.529895319799708,0.999820495462944,13.41,18.34,11.07,20.19,17.01,23.92,13.35,31.14,17.3,"ZNF235","+116","Not Significant",0.275809916292686,0.275809916292686,"Not Capped"
"6638","chr12",26158964,26159364,401,"*",3.52268355389159,3.27619892928222,3.78128101388135,-0.28841554102679,0.529920762137868,0.999820495462944,8.12,11.1,6.7,12.22,10.3,15.35,8.57,19.98,11.1,"BHLHE41","-34037","Not Significant",0.275789064623683,0.275789064623683,"Not Capped"
"6656","chr4",56655812,56656212,401,"*",4.38017919570976,4.18518320090778,4.59185288126387,-0.192115921715054,0.530269285601708,0.999820495462944,15.24,20.85,12.58,22.95,19.33,26.92,15.03,35.05,19.47,"HOPX","+25694","Not Significant",0.275503527473179,0.275503527473179,"Not Capped"
"6671","chr4",102630645,102631045,401,"*",4.77224337973738,4.59162014503064,4.97023178359692,-0.164561947782314,0.530780375797792,0.999820495462944,20.2,27.63,16.68,30.42,25.62,34.99,19.53,45.56,25.3,"NFKB1","+129516","Not Significant",0.275085142401952,0.275085142401952,"Not Capped"
"6677","chr5",138491930,138492330,401,"*",6.03801153332533,5.88090348218469,6.21302349231121,-0.11859501143496,0.530891505136542,0.999820495462944,49.37,67.54,40.76,74.35,62.62,82.81,46.23,107.81,59.89,"EGR1","+26640","Not Significant",0.274994223805275,0.274994223805275,"Not Capped"
"6679","chr21",35051248,35051648,401,"*",4.98329091796897,4.95632790465773,5.01630113768616,0.152725756129054,0.531059551882071,0.999820495462944,26.01,35.58,21.48,39.17,32.99,36.13,20.17,47.03,26.13,"RUNX1","-2104","Not Significant",0.274856775333592,0.274856775333592,"Not Capped"
"6681","chr2",177264088,177264488,401,"*",5.61072635042093,5.44887119039487,5.79043659542177,-0.127880570291962,0.53107189354755,0.999820495462944,36.6,50.06,30.21,55.11,46.42,61.78,34.49,80.44,44.68,"NFE2L2","+843","Not Significant",0.274846682576733,0.274846682576733,"Not Capped"
"6683","chr8",144477822,144478222,401,"*",5.7654302715148,5.72518374139582,5.81420919223195,0.124015134546113,0.531101261356035,0.999820495462944,44.32,60.63,36.59,66.74,56.21,62.81,35.06,81.77,45.42,"FOXH1","-1687","Not Significant",0.27482266713798,0.27482266713798,"Not Capped"
"6703","chr9",70640391,70640791,401,"*",3.37996867680059,3.42689259546194,3.31908256708814,0.317174166340351,0.531569482843893,0.999820495462944,9.01,12.33,7.44,13.57,11.43,11.14,6.22,14.5,8.06,"KLF9","-225967","Not Significant",0.274439959657316,0.274439959657316,"Not Capped"
"6715","chr6",108156333,108156733,401,"*",3.62059802013527,3.37716512342659,3.87650223621879,-0.2830865977491,0.531957700275446,0.999820495462944,8.71,11.91,7.19,13.11,11.04,16.39,9.15,21.35,11.86,"NR2E1","-11490","Not Significant",0.274122900162332,0.274122900162332,"Not Capped"
"6720","chr2",121201786,121202186,401,"*",3.21515183090585,3.27736240999161,3.13341533501124,0.351740140294291,0.532072798794463,0.999820495462944,8.12,11.11,6.71,12.23,10.3,9.8,5.47,12.75,7.08,"TFCP2L1","+83221","Not Significant",0.274028942983617,0.274028942983617,"Not Capped"
"6731","chr7",149584880,149585280,401,"*",3.10842433086439,3.17515089840168,3.02042721848773,0.36333544816886,0.53233706422955,0.999820495462944,7.57,10.35,6.25,11.4,9.6,9.06,5.06,11.79,6.55,"ZNF746","-87273","Not Significant",0.273813294807927,0.273813294807927,"Not Capped"
"6743","chrX",46545251,46545651,401,"*",5.21060468808383,5.1793197930256,5.24878027390201,0.143358765881499,0.532639126536705,0.999820495462944,30.36,41.53,25.07,45.72,38.51,42.44,23.7,55.26,30.69,"ZNF674","-10","Not Significant",0.27356693437688,0.27356693437688,"Not Capped"
"6747","chr1",156295435,156295835,401,"*",4.66719140903441,4.48279453906792,4.86879877293415,-0.171990564348105,0.532764429981317,0.999820495462944,18.73,25.62,15.47,28.21,23.76,32.61,18.21,42.46,23.59,"GLMP","+37","Not Significant",0.27346477854217,0.27346477854217,"Not Capped"
"6753","chr2",207178570,207178970,401,"*",2.58266374218328,2.22233047501601,2.93459644819817,-0.488985653803003,0.532889997777783,0.999820495462944,3.91,5.35,3.23,5.89,4.96,8.53,4.76,11.11,6.17,"KLF7","-12825","Not Significant",0.273362431289736,0.273362431289736,"Not Capped"
"6769","chr13",72220929,72221329,401,"*",3.54477539929588,3.57897413988923,3.50085445106556,0.288350177171371,0.533544119112505,0.999820495462944,10.01,13.7,8.27,15.08,12.7,12.64,7.05,16.45,9.14,"DACH1","-353937","Not Significant",0.272829662659604,0.272829662659604,"Not Capped"
"6770","chr11",128379763,128380163,401,"*",3.36388841419668,3.10408543328376,3.63411537635559,-0.313419287992724,0.533632527793956,0.999820495462944,7.2,9.85,5.95,10.85,9.14,13.86,7.74,18.04,10.02,"ETS1","+207595","Not Significant",0.272757705682836,0.272757705682836,"Not Capped"
"6773","chr16",30395398,30395798,401,"*",5.26063544424339,5.09268884075296,5.44632968497481,-0.139853035508383,0.533684401229161,0.999820495462944,28.59,39.11,23.6,43.05,36.26,48.67,27.17,63.37,35.2,"ZNF48","+486","Not Significant",0.272715490767899,0.272715490767899,"Not Capped"
"6775","chr19",23762813,23763213,401,"*",5.2776643587892,5.11047094502084,5.46262140479101,-0.13846334891172,0.533769949550472,0.999820495462944,28.94,39.59,23.9,43.59,36.71,49.22,27.48,64.09,35.6,"ZNF681","-4122","Not Significant",0.27264587998982,0.27264587998982,"Not Capped"
"6780","chr19",2819599,2819999,401,"*",6.27662282426789,6.12057266666257,6.45058356875185,-0.116533977734417,0.533970342158993,0.999820495462944,58.29,79.74,48.13,87.79,73.94,97.63,54.51,127.11,70.6,"ZNF554","-75","Not Significant",0.272482863934713,0.272482863934713,"Not Capped"
"6788","chr13",40388692,40389092,401,"*",5.25088156808767,5.08291084093167,5.43659940760322,-0.140002279991091,0.534156151659819,0.999820495462944,28.4,38.84,23.44,42.76,36.02,48.34,26.99,62.94,34.96,"FOXO1","+277705","Not Significant",0.272331765647805,0.272331765647805,"Not Capped"
"6810","chr2",191143047,191143447,401,"*",2.84597443062195,2.53355997030511,3.16024618802995,-0.406491720317127,0.534650704209025,0.999820495462944,4.85,6.64,4.01,7.31,6.15,9.98,5.57,12.99,7.22,"STAT4","+8013","Not Significant",0.27192985681408,0.27192985681408,"Not Capped"
"6814","chr18",48008301,48008701,401,"*",4.69771894036505,4.51569274627833,4.8970549648458,-0.167154198689942,0.534706560806446,0.999820495462944,19.17,26.22,15.82,28.86,24.31,33.26,18.57,43.3,24.05,"SMAD2","-77942","Not Significant",0.271884487108644,0.271884487108644,"Not Capped"
"6818","chr5",32531586,32531986,401,"*",4.45351080167272,4.26276966993968,4.66116082155019,-0.18422474173657,0.534792193686975,0.999820495462944,16.08,22,13.28,24.22,20.4,28.24,15.77,36.77,20.43,"SUB1","-53713","Not Significant",0.27181494072085,0.27181494072085,"Not Capped"
"6826","chr11",66408514,66408914,401,"*",5.4980094182342,5.46053384870762,5.54352509724059,0.129968546455328,0.534879276115519,0.999820495462944,36.89,50.46,30.46,55.56,46.79,52.06,29.07,67.78,37.65,"NPAS4","-12290","Not Significant",0.271744228508103,0.271744228508103,"Not Capped"
"6832","chr19",53333523,53333923,401,"*",5.91388918204655,5.8716580248241,5.96499694648063,0.119684655176131,0.534956745356305,0.999820495462944,49.06,67.1,40.5,73.88,62.22,69.73,38.93,90.78,50.43,"ZNF845","-26","Not Significant",0.27168133202084,0.27168133202084,"Not Capped"
"6839","chr1",58691133,58691533,401,"*",3.00711626638857,2.71552898810267,3.30430374486088,-0.369307763647021,0.535055491765816,0.999820495462944,5.5,7.53,4.54,8.29,6.98,11.03,6.16,14.36,7.97,"MYSM1","+8759","Not Significant",0.271601174020039,0.271601174020039,"Not Capped"
"6843","chr19",55634770,55635170,401,"*",5.80249246817222,5.76147741037561,5.85217403737033,0.12228752841869,0.535255324019037,0.999820495462944,45.45,62.17,37.52,68.45,57.65,64.48,36,83.95,46.63,"ZNF581","-489","Not Significant",0.271439004219251,0.271439004219251,"Not Capped"
"6848","chrX",47836497,47836897,401,"*",4.73474214689978,4.71356455385195,4.76078432655032,0.165370764640208,0.535367852517338,0.999820495462944,21.98,30.07,18.15,33.1,27.88,30.26,16.89,39.4,21.89,"ZNF81","-205","Not Significant",0.271347710649075,0.271347710649075,"Not Capped"
"6850","chr10",27816626,27817026,401,"*",2.6695578751133,2.32952385098248,3.0058088663086,-0.45504921310984,0.535390373485246,0.999820495462944,4.21,5.76,3.48,6.34,5.34,8.97,5.01,11.67,6.48,"MKX","-70766","Not Significant",0.271329441852529,0.271329441852529,"Not Capped"
"6854","chr3",146534839,146535239,401,"*",2.63889269704799,2.31164966317368,2.96505869008077,-0.431825171665181,0.535459248016299,0.999820495462944,4.16,5.69,3.43,6.26,5.28,8.72,4.87,11.35,6.3,"PLSCR1","+9825","Not Significant",0.271273576251569,0.271273576251569,"Not Capped"
"6870","chr17",16589274,16589674,401,"*",5.25127220628646,5.21826359610207,5.29149847119792,0.139539129850296,0.535821105536904,0.999820495462944,31.19,42.66,25.75,46.97,39.56,43.72,24.41,56.92,31.62,"ZNF287","-20305","Not Significant",0.270980183901211,0.270980183901211,"Not Capped"
"6883","chr6",121950616,121951016,401,"*",3.60490120117361,3.36564632846968,3.85710072622324,-0.274994474629332,0.536028524747907,0.999820495462944,8.64,11.81,7.13,13.01,10.95,16.18,9.03,21.06,11.7,"HSF2","-448730","Not Significant",0.270812098719561,0.270812098719561,"Not Capped"
"6892","chr2",75681760,75682160,401,"*",3.47825144636658,3.51357261414945,3.43284805984514,0.291087180199339,0.5363593143789,0.999820495462944,9.57,13.09,7.9,14.41,12.14,12.05,6.73,15.69,8.72,"GCFC2","+29029","Not Significant",0.270544173048035,0.270544173048035,"Not Capped"
"6916","chr2",238231443,238231843,401,"*",5.00709211145434,4.83376636348553,5.19802920858333,-0.150437142636141,0.537043054562215,0.999820495462944,23.89,32.68,19.73,35.98,30.3,40.98,22.88,53.35,29.63,"HES6","+8481","Not Significant",0.269990895661245,0.269990895661245,"Not Capped"
"6927","chr3",48240928,48241328,401,"*",6.41353929460928,6.25833834721348,6.5866550773664,-0.114840141829274,0.537294169869001,0.999820495462944,64.14,87.73,52.95,96.59,81.35,107.29,59.9,139.68,77.59,"ZNF589","+28","Not Significant",0.269787871896333,0.269787871896333,"Not Capped"
"6930","chr17",17840013,17840413,401,"*",5.61370452171704,5.45235751709267,5.79291330580199,-0.126883775977049,0.537373722760478,0.999820495462944,36.68,50.18,30.29,55.24,46.53,61.89,34.55,80.57,44.76,"SREBF1","-3226","Not Significant",0.269723574112639,0.269723574112639,"Not Capped"
"6934","chr19",57191330,57191730,401,"*",5.22460495550124,5.05530905339804,5.41161793874134,-0.142649198773231,0.537444561693962,0.999820495462944,27.86,38.11,23,41.95,35.33,47.51,26.53,61.86,34.36,"ZNF264","+30","Not Significant",0.269666327304681,0.269666327304681,"Not Capped"
"6940","chr17",2101556,2101956,401,"*",4.1268356675606,4.12680997844935,4.12686777830642,0.211506978127793,0.537659563846901,0.999820495462944,14.64,20.02,12.08,22.04,18.56,19.5,10.89,25.39,14.1,"HIC1","+45446","Not Significant",0.269492624595063,0.269492624595063,"Not Capped"
"6947","chr5",173098857,173099257,401,"*",3.33480652127971,3.072623036147,3.60709106032137,-0.317752478513464,0.537901046976158,0.999820495462944,7.05,9.64,5.82,10.61,8.94,13.6,7.59,17.71,9.84,"CREBRF","+42705","Not Significant",0.269297610402064,0.269297610402064,"Not Capped"
"6963","chr12",133130352,133130752,401,"*",6.81623383536632,6.77297617469764,6.86854341366805,0.117587475322246,0.538387547559932,0.999820495462944,91.63,125.34,75.65,137.99,116.22,130.44,72.82,169.82,94.33,"ZNF10","-40","Not Significant",0.268904993525069,0.268904993525069,"Not Capped"
"6966","chr19",52048731,52049131,401,"*",5.1452506720352,5.11397853217595,5.18341106316598,0.143289140238114,0.538466574851882,0.999820495462944,29.01,39.69,23.96,43.69,36.8,40.56,22.65,52.81,29.33,"ZNF432","-370","Not Significant",0.268841250226583,0.268841250226583,"Not Capped"
"6975","chr19",37719366,37719766,401,"*",4.55237126138223,4.36458284998424,4.75721538631454,-0.178445218182842,0.53879363966561,0.999820495462944,17.26,23.61,14.25,25.99,21.89,30.19,16.85,39.3,21.83,"ZNF607","+224","Not Significant",0.268577539664776,0.268577539664776,"Not Capped"
"6986","chr12",19832065,19832465,401,"*",2.80697212371246,2.49260186954014,3.12282530884244,-0.409773502191563,0.538925971625275,0.999820495462944,4.72,6.45,3.89,7.1,5.98,9.72,5.43,12.66,7.03,"AEBP2","+392591","Not Significant",0.268470886617827,0.268470886617827,"Not Capped"
"6989","chr3",27888154,27888554,401,"*",2.7094015172121,2.38534081975011,3.03303342731409,-0.426388567372249,0.539040091162795,0.999820495462944,4.38,5.99,3.61,6.59,5.55,9.14,5.1,11.9,6.61,"EOMES","-166042","Not Significant",0.268378932914796,0.268378932914796,"Not Capped"
"6996","chr6",7146343,7146743,401,"*",4.22408371501279,4.02258451766607,4.44186287995261,-0.204610581306729,0.539247759645931,0.999820495462944,13.62,18.63,11.24,20.51,17.27,24.26,13.54,31.59,17.54,"RREB1","+38735","Not Significant",0.26821165053776,0.26821165053776,"Not Capped"
"7003","chr3",71493400,71493800,401,"*",4.83154793698028,4.80671211401331,4.86200329541131,0.157311133547935,0.539480637104753,0.999820495462944,23.45,32.08,19.36,35.31,29.74,32.46,18.12,42.26,23.48,"FOXP1","+90389","Not Significant",0.268024138283142,0.268024138283142,"Not Capped"
"7005","chr17",16584163,16584563,401,"*",6.21684608241178,6.06168159386981,6.38992556649229,-0.114778933270414,0.539514451497611,0.999820495462944,55.96,76.55,46.2,84.28,70.98,93.61,52.26,121.88,67.7,"ZNF287","-15194","Not Significant",0.267996917762147,0.267996917762147,"Not Capped"
"7016","chr9",126557934,126558334,401,"*",4.04100153099493,4.04486968268167,4.03615171099247,0.220066750453138,0.540170058796357,0.999820495462944,13.83,18.92,11.42,20.83,17.54,18.31,10.22,23.84,13.24,"LMX1B","-56309","Not Significant",0.2674694920847,0.2674694920847,"Not Capped"
"7023","chr13",71631746,71632146,401,"*",2.96211673310909,2.667669679935,3.2616767621487,-0.374617285982996,0.540309484969338,0.999820495462944,5.32,7.28,4.4,8.02,6.75,10.71,5.98,13.94,7.74,"DACH1","+235246","Not Significant",0.267357408485812,0.267357408485812,"Not Capped"
"7025","chr19",12885367,12885767,401,"*",5.9482851048318,5.7918810295172,6.12259770364391,-0.117183408524476,0.540383244027759,0.999820495462944,46.42,63.49,38.32,69.9,58.87,77.78,43.42,101.26,56.25,"KLF1","+1614","Not Significant",0.267298125858562,0.267298125858562,"Not Capped"
"7062","chr10",61933871,61934271,401,"*",3.32527463758571,3.36977912504554,3.26764107489341,0.311696304604733,0.541310682764654,0.999820495462944,8.66,11.85,7.15,13.04,10.99,10.75,6,14,7.77,"ARID5B","+32771","Not Significant",0.266553402024105,0.266553402024105,"Not Capped"
"7077","chr3",71422072,71422472,401,"*",4.43370025268056,4.24267410823311,4.64162052086734,-0.184770461135868,0.541559957647198,0.999820495462944,15.86,21.7,13.1,23.89,20.12,27.86,15.56,36.28,20.15,"FOXP1","+161717","Not Significant",0.266353454396312,0.266353454396312,"Not Capped"
"7100","chr6",51098559,51098959,401,"*",3.02482842625417,3.0905449437881,2.93823563345068,0.360173409895626,0.542186599214053,0.999820495462944,7.14,9.76,5.89,10.75,9.05,8.56,4.78,11.14,6.19,"TFAP2B","+280036","Not Significant",0.265851220726968,0.265851220726968,"Not Capped"
"7111","chr11",85664394,85664794,401,"*",5.4590981651708,5.42137416957706,5.50490696239481,0.1294274837961,0.54231344164942,0.999820495462944,35.9,49.11,29.64,54.07,45.54,50.69,28.3,65.99,36.66,"CREBZF","+508","Not Significant",0.265749631113457,0.265749631113457,"Not Capped"
"7115","chr7",138896368,138896768,401,"*",3.44807333032042,3.48716556803969,3.39766965326003,0.298640585546111,0.542390473693166,0.999820495462944,9.39,12.85,7.76,14.15,11.92,11.76,6.57,15.32,8.51,"KIAA1549","+84750","Not Significant",0.265687946830563,0.265687946830563,"Not Capped"
"7142","chr18",47930851,47931251,401,"*",6.9117562475711,6.75554069202726,7.08588144712889,-0.116920941315388,0.542921278160876,0.999820495462944,90.53,123.83,74.74,136.33,114.82,151.64,84.66,197.43,109.67,"SMAD2","-492","Not Significant",0.265263137149322,0.265263137149322,"Not Capped"
"7169","chr20",33686360,33686760,401,"*",6.07865027235612,5.92323643668588,6.2519779715444,-0.115214312099832,0.543740001161346,0.999820495462944,50.84,69.55,41.98,76.57,64.49,85.07,47.5,110.76,61.52,"E2F1","-156","Not Significant",0.264608716208118,0.264608716208118,"Not Capped"
"7171","chr11",8033214,8033614,401,"*",4.49304111814328,4.30594621214032,4.6972245960152,-0.177184647742241,0.543990718014851,0.999820495462944,16.57,22.67,13.68,24.96,21.02,28.96,16.17,37.7,20.94,"TUB","-5219","Not Significant",0.26440851050278,0.26440851050278,"Not Capped"
"7189","chr3",114584964,114585364,401,"*",3.57353751931452,3.33447737822029,3.8255638796798,-0.274684832504556,0.544508346858572,0.999820495462944,8.45,11.56,6.98,12.73,10.72,15.83,8.84,20.6,11.45,"ZBTB20","-201523","Not Significant",0.263995458485186,0.263995458485186,"Not Capped"
"7190","chr9",1238542,1238942,401,"*",3.05120550581765,3.1180635127165,2.96302547426421,0.363270176547899,0.544530912796988,0.999820495462944,7.27,9.95,6.01,10.95,9.23,8.7,4.86,11.33,6.29,"DMRT2","+188388","Not Significant",0.263977460488423,0.263977460488423,"Not Capped"
"7194","chr1",8703075,8703475,401,"*",4.21493397856785,4.01481154512386,4.43142502676029,-0.20205907813212,0.544573642291757,0.999820495462944,13.54,18.53,11.18,20.4,17.18,24.09,13.45,31.36,17.42,"RERE","+114190","Not Significant",0.263943382614604,0.263943382614604,"Not Capped"
"7203","chr20",50250173,50250573,401,"*",3.81615330093865,3.83166125601818,3.79653095500343,0.246341389227089,0.54472819654056,0.999820495462944,11.93,16.32,9.85,17.96,15.13,15.51,8.66,20.19,11.22,"CEBPB","+59639","Not Significant",0.263820143939211,0.263820143939211,"Not Capped"
"7211","chr3",111610203,111610603,401,"*",5.02403772988149,4.9940704423843,5.06064215285585,0.146106233143905,0.544865745179648,0.999820495462944,26.7,36.52,22.04,40.21,33.87,37.25,20.8,48.5,26.94,"ZBED2","-14960","Not Significant",0.263710494623114,0.263710494623114,"Not Capped"
