"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"15531","chr21",46559379,46559779,401,"*",4.57891493035425,4.55309638781313,4.6042795347654,0.0460040277595347,0.863195910310682,0.999789157560756,31.26,15.72,18.19,22.69,29.52,27.33,15.74,22.09,34.57,21.9,"S100B","+45629","Not Significant",0.0638906259406588,0.0638906259406588,"Not Capped"
"15535","chr3",105752938,105753338,401,"*",4.77522494617303,4.70321790951586,4.84380821392843,-0.0430191099038187,0.863203096720734,0.999789157560756,34.69,17.45,20.19,25.18,32.75,32.26,18.59,26.07,40.81,25.85,"CBLB","+115905","Not Significant",0.0638870103011487,0.0638870103011487,"Not Capped"
"15541","chr10",5365766,5366166,401,"*",3.13560526574722,3.13370478919997,3.137503242071,0.0923188899813353,0.863308947410439,0.999789157560756,11.69,5.88,6.8,8.48,11.04,9.89,5.7,7.99,12.51,7.92,"UCN3","+957","Not Significant",0.0638337579990188,0.0638337579990188,"Not Capped"
"15553","chr17",8991725,8992125,401,"*",4.00383772247341,3.92304421503654,4.08034559166054,-0.0593848296192809,0.863766904128726,0.999789157560756,20.2,10.16,11.75,14.66,19.07,19.01,10.95,15.36,24.04,15.23,"PIK3R5","-26213","Not Significant",0.0636034402857737,0.0636034402857737,"Not Capped"
"15576","chr16",50711643,50712043,401,"*",3.52904254190338,3.51786185994795,3.54013724108662,0.0746957975941437,0.864274208735476,0.999789157560756,15.25,7.67,8.88,11.07,14.4,13.07,7.53,10.56,16.53,10.47,"NOD2","+14704","Not Significant",0.0633484468182629,0.0633484468182629,"Not Capped"
"15609","chr6",29723107,29723507,401,"*",5.14513692375423,4.89457401642371,5.35855465981748,-0.365333531771102,0.110722912072811,0.999789157560756,39.61,19.92,23.05,28.75,37.4,46.1,26.55,37.25,58.3,36.94,"HLA-F","+28","Not Significant",0.95576250055602,0.95576250055602,"Not Capped"
"15611","chr6",29752978,29753378,401,"*",4.77058585443145,4.69893973560892,4.83884163820721,-0.0423533341046278,0.865216235177706,0.999789157560756,34.58,17.39,20.13,25.11,32.66,32.15,18.52,25.98,40.67,25.76,"HLA-F","+29899","Not Significant",0.0628753399241875,0.0628753399241875,"Not Capped"
"15613","chr2",84905341,84905741,401,"*",5.8245603442036,5.79415384371404,5.85433919746548,0.0371261589803919,0.865260310772434,0.999789157560756,73.88,37.16,43,53.64,69.77,65,37.44,52.53,82.21,52.08,"TMSB10","-84","Not Significant",0.0628532167840319,0.0628532167840319,"Not Capped"
"15616","chr14",53718030,53718430,401,"*",2.71831407031329,2.72663018662762,2.70994973941417,0.11191318118134,0.865313998026099,0.999789157560756,8.81,4.43,5.13,6.4,8.32,7.35,4.23,5.94,9.3,5.89,"BMP4","+238581","Not Significant",0.0628262707258312,0.0628262707258312,"Not Capped"
"15671","chr19",39335751,39336151,401,"*",4.93614075070515,4.90707052463612,4.96463676461015,0.0396491781019598,0.866963279663401,0.999789157560756,39.95,20.09,23.25,29,37.72,35.08,20.21,28.35,44.37,28.11,"GMFG","+234","Not Significant",0.0619992967305735,0.0619992967305735,"Not Capped"
"15688","chr20",62301900,62302300,401,"*",4.9310138851265,4.90191213696556,4.95954018744758,0.0396826667701593,0.867465008574912,0.999789157560756,39.81,20.02,23.17,28.9,37.59,34.96,20.14,28.25,44.22,28.01,"ADRM1","+7","Not Significant",0.0617480345651258,0.0617480345651258,"Not Capped"
"15701","chr15",74781831,74782231,401,"*",5.43347563353848,5.40286323386228,5.46345194552283,0.0366695029531813,0.867761873181194,0.999789157560756,56.33,28.33,32.78,40.9,53.19,49.57,28.56,40.06,62.7,39.72,"CSK","-26","Not Significant",0.0615994353669526,0.0615994353669526,"Not Capped"
"15712","chr2",84925745,84926145,401,"*",5.51989234263211,5.45132489949494,5.58534828074304,-0.0364836375910136,0.86799608146511,0.999789157560756,58.26,29.3,33.9,42.29,55.01,53.94,31.07,43.59,68.23,43.22,"TMSB10","+20320","Not Significant",0.0614822354247998,0.0614822354247998,"Not Capped"
"15740","chr4",1055792,1056192,401,"*",5.45432992857803,5.38584617695407,5.51970959551356,-0.0363954629426401,0.868909916478178,0.999789157560756,55.67,28,32.4,40.42,52.57,51.54,29.69,41.66,65.19,41.3,"FGFRL1","+46013","Not Significant",0.0610252463411821,0.0610252463411821,"Not Capped"
"15744","chr6",87122401,87122801,401,"*",3.37478966328761,3.36518450184315,3.38433129829137,0.0774012556403648,0.868983502334855,0.999789157560756,13.72,6.9,7.98,9.96,12.96,11.73,6.76,9.48,14.84,9.4,"CGA","-27497","Not Significant",0.0609884685604806,0.0609884685604806,"Not Capped"
"15784","chr22",37148279,37148679,401,"*",4.35909069835834,4.33419763706302,4.38356151627584,0.0477979041000741,0.870612839277186,0.999789157560756,26.86,13.51,15.63,19.5,25.36,23.45,13.51,18.95,29.66,18.79,"IL2RB","+1511","Not Significant",0.0601749324162526,0.0601749324162526,"Not Capped"
"15785","chr15",38651402,38651802,401,"*",4.376777279258,4.35153103383172,4.40158931888555,0.0469619190210751,0.870680170519783,0.999789157560756,27.18,13.67,15.82,19.73,25.67,23.75,13.68,19.19,30.03,19.03,"RASGRP1","-86796","Not Significant",0.0601413463546657,0.0601413463546657,"Not Capped"
"15792","chr12",48551281,48551681,401,"*",2.66927601566653,2.55898191664359,2.77173367736991,-0.113111799723274,0.870822066382365,0.999789157560756,7.85,3.95,4.57,5.7,7.41,7.67,4.42,6.2,9.7,6.15,"LALBA","+18565","Not Significant",0.0600705745934186,0.0600705745934186,"Not Capped"
"15797","chr1",22052463,22052863,401,"*",5.7606126145621,5.69262335819632,5.82554145699497,-0.0354136089466992,0.8709720838619,0.999789157560756,68.86,34.64,40.08,49.99,65.03,63.72,36.7,51.49,80.59,51.05,"CDC42","+36","Not Significant",0.0599957646467863,0.0599957646467863,"Not Capped"
"15806","chr19",40285376,40285776,401,"*",6.46939906770247,6.40084628682884,6.53484164416063,-0.0365691947067617,0.871293667374685,0.999789157560756,112.51,56.59,65.48,81.68,106.24,104.18,60.01,84.19,131.76,83.47,"AKT2","-181","Not Significant",0.0598354424381214,0.0598354424381214,"Not Capped"
"15830","chr5",133170780,133171180,401,"*",4.3914727217074,4.3658135247589,4.41668351790515,0.0461672562511399,0.87192257461369,0.999789157560756,27.45,13.81,15.98,19.93,25.92,24,13.82,19.39,30.35,19.23,"HSPA4","+119018","Not Significant",0.0595220780386851,0.0595220780386851,"Not Capped"
"15844","chr7",81919948,81920348,401,"*",3.47570550533102,3.46287907797364,3.48841890219933,0.0716030299646798,0.872177875956965,0.999789157560756,14.68,7.38,8.54,10.66,13.86,12.61,7.26,10.19,15.95,10.1,"HGF","-149950","Not Significant",0.0593949340254346,0.0593949340254346,"Not Capped"
"15854","chr2",147844150,147844550,401,"*",5.0395603381464,5.00920758325655,5.06928763992505,0.0372409360713498,0.87246919475918,0.999789157560756,42.88,21.57,24.95,31.13,40.49,37.72,21.73,30.48,47.71,30.22,"ACVR2A","-167","Not Significant",0.0592498982166734,0.0592498982166734,"Not Capped"
"15858","chr7",81142102,81142502,401,"*",2.98086649378285,2.97870412892943,2.9830256224535,0.0916261216164523,0.872555112437896,0.999789157560756,10.5,5.28,6.11,7.62,9.91,8.88,5.12,7.18,11.24,7.12,"SEMA3C","-222951","Not Significant",0.0592071325386934,0.0592071325386934,"Not Capped"
"15873","chr7",604404,604804,401,"*",5.24779075445908,5.17955429262966,5.31294500762673,-0.0358318245629013,0.873076764892956,0.999789157560756,48.25,24.27,28.08,35.03,45.57,44.66,25.73,36.09,56.49,35.79,"PDGFA","-85210","Not Significant",0.0589475694631219,0.0589475694631219,"Not Capped"
"15895","chr12",51820711,51821111,401,"*",5.68317454650595,5.61555406480102,5.74776698979871,-0.034745904510607,0.873742487120305,0.999789157560756,65.28,32.83,37.99,47.39,61.64,60.37,34.78,48.79,76.36,48.37,"FIGNL2","+27855","Not Significant",0.0586165455137555,0.0586165455137555,"Not Capped"
"15906","chr17",4739434,4739834,401,"*",4.73213197576755,4.66155615195584,4.79941569245407,-0.0401638871716792,0.874031259851529,0.999789157560756,33.7,16.95,19.61,24.46,31.82,31.29,18.02,25.28,39.57,25.07,"CXCL16","+185","Not Significant",0.0584730344843063,0.0584730344843063,"Not Capped"
"15907","chr12",47904612,47905012,401,"*",4.45140045621288,4.42478939842194,4.47752953972032,0.0445037843287162,0.874103189021585,0.999789157560756,28.6,14.38,16.64,20.76,27,25.03,14.42,20.23,31.66,20.06,"VDR","+191","Not Significant",0.0584372953091179,0.0584372953091179,"Not Capped"
"15920","chr9",4984914,4985314,401,"*",5.41912291817088,5.38748245199342,5.45008432756702,0.034705869741788,0.874763070734262,0.999789157560756,55.74,28.03,32.44,40.46,52.63,49.12,28.29,39.69,62.12,39.35,"JAK2","-131","Not Significant",0.0581095595562827,0.0581095595562827,"Not Capped"
"15924","chr9",134025199,134025599,401,"*",5.53002921837427,5.4982370280235,5.56113589412426,0.0343960261773187,0.87483390568243,0.999789157560756,60.18,30.27,35.02,43.69,56.83,53.05,30.56,42.87,67.09,42.5,"VAV2","-33089","Not Significant",0.058074393483699,0.058074393483699,"Not Capped"
"15943","chr6",90157003,90157403,401,"*",3.74748638007225,3.66537198598956,3.82517766184899,-0.0615365204028246,0.875210035117145,0.999789157560756,16.89,8.5,9.83,12.26,15.95,15.92,9.17,12.87,20.14,12.76,"BACH2","+139539","Not Significant",0.0578877113819701,0.0578877113819701,"Not Capped"
"15966","chr1",101309465,101309865,401,"*",5.77625855620173,5.53538877466271,5.98260799206609,-0.34903554414117,0.112267328880029,0.999789157560756,61.75,31.06,35.94,44.83,58.31,71.04,40.92,57.41,89.86,56.92,"S1PR1","+72777","Not Significant",0.949746610180996,0.949746610180996,"Not Capped"
"15994","chr20",62302652,62303052,401,"*",6.06798825595383,6.000725719775,6.13225402121604,-0.0340908392126781,0.876675807515951,0.999789157560756,85.26,42.88,49.62,61.9,80.51,78.81,45.4,63.69,99.68,63.15,"ADRM1","+759","Not Significant",0.0571609779412644,0.0571609779412644,"Not Capped"
"16002","chr7",84748817,84749217,401,"*",3.58113802462016,3.56512789003408,3.59697243693766,0.0651749911283702,0.876917986290609,0.999789157560756,15.76,7.93,9.17,11.44,14.88,13.59,7.83,10.99,17.2,10.89,"SEMA3D","+372918","Not Significant",0.0570410221037059,0.0570410221037059,"Not Capped"
"16018","chr6",32931039,32931439,401,"*",3.27642759807044,3.18636865257602,3.3611934911285,-0.0763007480460141,0.877425220839414,0.999789157560756,12.12,6.1,7.05,8.8,11.45,11.55,6.65,9.33,14.6,9.25,"HLA-DMB","+9831","Not Significant",0.0567898863272854,0.0567898863272854,"Not Capped"
"16028","chr16",50823270,50823670,401,"*",3.25876672981951,3.2503236268123,3.26716070849642,0.0792574899316366,0.877662187691951,0.999789157560756,12.67,6.37,7.37,9.2,11.96,10.82,6.23,8.74,13.68,8.67,"CYLD","+80710","Not Significant",0.0566726119435986,0.0566726119435986,"Not Capped"
"16030","chr5",159331230,159331630,401,"*",4.38078511633784,4.35433386410412,4.40676011399521,0.0448954946800043,0.877717604714892,0.999789157560756,27.23,13.7,15.85,19.77,25.72,23.83,13.73,19.26,30.14,19.1,"IL12B","-543","Not Significant",0.0566451907469105,0.0566451907469105,"Not Capped"
"16043","chr8",81269250,81269650,401,"*",3.16562537105509,3.1582565218214,3.17295677362436,0.0813897830042039,0.878133097256042,0.999789157560756,11.89,5.98,6.92,8.63,11.22,10.13,5.84,8.19,12.82,8.12,"FABP5","-10913","Not Significant",0.0564396537715188,0.0564396537715188,"Not Capped"
"16059","chr6",47302929,47303329,401,"*",2.91372746056376,2.9115501439435,2.91590149612702,0.0907936366048521,0.878496831670477,0.999789157560756,10.02,5.04,5.83,7.27,9.46,8.48,4.88,6.85,10.72,6.79,"TNFRSF21","+6776","Not Significant",0.0562598004640876,0.0562598004640876,"Not Capped"
"16061","chr18",60190089,60190489,401,"*",2.58739874375903,2.59288972040494,2.5818867882821,0.108109413605892,0.878623065507183,0.999789157560756,8.03,4.04,4.67,5.83,7.59,6.73,3.87,5.44,8.51,5.39,"MC4R","+182486","Not Significant",0.0561973998744713,0.0561973998744713,"Not Capped"
"16066","chr3",24388103,24388503,401,"*",3.23775331359244,3.14722477508982,3.32293507974708,-0.0770040239771763,0.87881177567391,0.999789157560756,11.8,5.93,6.87,8.56,11.14,11.24,6.48,9.09,14.22,9.01,"THRB","+106519","Not Significant",0.0561041323660743,0.0561041323660743,"Not Capped"
"16077","chr13",30464542,30464942,401,"*",5.44323269045894,5.37630921223748,5.5071888723624,-0.0333856194661777,0.879109380896905,0.999789157560756,55.31,27.82,32.19,40.15,52.22,51.1,29.44,41.3,64.63,40.94,"HMGB1","+1223","Not Significant",0.055957085603614,0.055957085603614,"Not Capped"
"16093","chr5",76818977,76819377,401,"*",4.50287887105343,4.47511928366407,4.53011439087665,0.0420526368489038,0.879623052045858,0.999789157560756,29.61,14.89,17.23,21.5,27.96,25.96,14.95,20.98,32.83,20.8,"F2RL1","+200","Not Significant",0.055703397722879,0.055703397722879,"Not Capped"
"16100","chr17",78343726,78344126,401,"*",4.7058037712344,4.67617828690889,4.73483312250368,0.0385789524331176,0.879973044493115,0.999789157560756,34.04,17.12,19.81,24.71,32.14,29.92,17.23,24.18,37.84,23.97,"SOCS3","+16151","Not Significant",0.055530631039826,0.055530631039826,"Not Capped"
"16113","chr3",59049849,59050249,401,"*",4.8351676263344,4.7665117919694,4.90070410946305,-0.0365587779639155,0.880460831705575,0.999789157560756,36.24,18.23,21.09,26.31,34.22,33.56,19.33,27.12,42.45,26.89,"FAM3D","-383201","Not Significant",0.0552899593474663,0.0552899593474663,"Not Capped"
"16119","chr2",86835039,86835439,401,"*",3.54828188025984,3.09594457409677,3.89213557270191,-0.691154896487718,0.112860442556447,0.999789157560756,11.38,5.73,6.63,8.27,10.75,16.68,9.61,13.48,21.1,13.37,"CD8B","+26676","Not Significant",0.947458251076024,0.947458251076024,"Not Capped"
"16145","chr4",74437298,74437698,401,"*",2.78982071377273,2.689958394688,2.8832158723511,-0.0941046855936358,0.881751195205056,0.999789157560756,8.59,4.32,5,6.24,8.11,8.29,4.78,6.7,10.48,6.64,"AREG","-7636","Not Significant",0.0546539429781832,0.0546539429781832,"Not Capped"
"16158","chr5",38426860,38427260,401,"*",3.22243405212959,3.2113423638713,3.23344111577085,0.0739293333707731,0.882202555413402,0.999789157560756,12.33,6.2,7.18,8.95,11.65,10.57,6.09,8.54,13.37,8.47,"LIFR","+168344","Not Significant",0.05443168856585,0.05443168856585,"Not Capped"
"16190","chr19",5827821,5828221,401,"*",6.00036980378445,5.93402078434691,6.06380114725244,-0.032347266290081,0.882864197566419,0.999789157560756,81.41,40.94,47.38,59.1,76.87,75.16,43.29,60.74,95.06,60.22,"NRTN","+4219","Not Significant",0.054106094591544,0.054106094591544,"Not Capped"
"16199","chr9",5292367,5292767,401,"*",2.86982166123528,2.86764178940751,2.87199824430632,0.0912598755134054,0.883072201003003,0.999789157560756,9.72,4.89,5.66,7.06,9.18,8.23,4.74,6.65,10.4,6.59,"RLN2","+12402","Not Significant",0.0540037865523462,0.0540037865523462,"Not Capped"
"16209","chr2",156006769,156007169,401,"*",4.05290999750458,3.9770518587159,4.12497791410883,-0.0498847032455127,0.883239618366387,0.999789157560756,20.97,10.55,12.2,15.22,19.8,19.6,11.29,15.84,24.79,15.71,"NR4A2","+325747","Not Significant",0.0539214585777349,0.0539214585777349,"Not Capped"
"16210","chr1",186730927,186731327,401,"*",3.01060552037565,2.91591245993538,3.09946426301168,-0.0852887843308497,0.883268053285527,0.999789157560756,10.05,5.05,5.85,7.3,9.49,9.63,5.55,7.78,12.18,7.72,"PTGS2","-50700","Not Significant",0.0539074771740021,0.0539074771740021,"Not Capped"
"16227","chr1",70869844,70870244,401,"*",3.59356577940417,3.51106114233428,3.67160629597298,-0.0627127864900138,0.883720536751718,0.999789157560756,15.18,7.63,8.83,11.02,14.33,14.32,8.25,11.57,18.11,11.47,"PTGER3","+177744","Not Significant",0.0536850523344506,0.0536850523344506,"Not Capped"
"16265","chr10",6050931,6051331,401,"*",4.75817279288681,4.72742215351258,4.78828164671265,0.0364589429449371,0.884700792572453,0.999789157560756,35.27,17.74,20.53,25.61,33.31,31.05,17.88,25.09,39.27,24.88,"IL2RA","+11194","Not Significant",0.0532035836591505,0.0532035836591505,"Not Capped"
"16282","chr8",32037128,32037528,401,"*",3.53984672103201,3.52275717130914,3.55673620284956,0.062813939182709,0.885205838342769,0.999789157560756,15.3,7.7,8.91,11.11,14.45,13.22,7.62,10.68,16.72,10.59,"NRG1","-511307","Not Significant",0.0529557303619436,0.0529557303619436,"Not Capped"
"16325","chr6",47377109,47377509,401,"*",3.42437153743558,3.34031164624417,3.5038020999214,-0.0655442215830758,0.886159890538451,0.999789157560756,13.49,6.78,7.85,9.79,12.73,12.74,7.34,10.3,16.12,10.21,"TNFRSF21","-67404","Not Significant",0.0524879109417737,0.0524879109417737,"Not Capped"
"16337","chr2",157628528,157628928,401,"*",5.61573946971618,5.55004247218552,5.67857462648851,-0.0310798429137841,0.886736553213155,0.999789157560756,62.38,31.38,36.3,45.29,58.91,57.54,33.15,46.5,72.78,46.11,"ACVR1C","+277","Not Significant",0.0522053886012747,0.0522053886012747,"Not Capped"
"16350","chr20",945827,946227,401,"*",3.20049118134755,3.52291178832865,2.7846324547605,0.825129852545595,0.113857018436897,0.999789157560756,15.31,7.7,8.91,11.11,14.45,7.74,4.46,6.26,9.79,6.2,"ANGPT4","-29710","Not Significant",0.943640193204582,0.943640193204582,"Not Capped"
"16391","chr19",8353985,8354385,401,"*",3.83060951303736,3.75374107155322,3.90358866825123,-0.0516799146216102,0.88860440329121,0.999789157560756,17.96,9.03,10.45,13.04,16.96,16.81,9.69,13.59,21.27,13.47,"ANGPTL4","-9966","Not Significant",0.0512915390353497,0.0512915390353497,"Not Capped"
"16451","chr11",77411758,77412158,401,"*",5.04595591828562,4.97970569886284,5.10929695552808,-0.0321112916791464,0.890240348901965,0.999789157560756,42.01,21.13,24.45,30.5,39.67,38.78,22.34,31.34,49.05,31.07,"PAK1","+62102","Not Significant",0.0504927258158436,0.0504927258158436,"Not Capped"
"16467","chr6",152726520,152726920,401,"*",3.41795723744573,3.33466195444234,3.49670476752935,-0.0635307845225321,0.890836246933519,0.999789157560756,13.43,6.76,7.82,9.75,12.68,12.68,7.31,10.25,16.04,10.16,"VIP","-24078","Not Significant",0.0502021204178022,0.0502021204178022,"Not Capped"
"16471","chr19",8343069,8343469,401,"*",5.23758434638103,4.99220991359347,5.44722882372154,-0.356387090514691,0.114166082781963,0.999789157560756,42.38,21.31,24.66,30.77,40.02,49.02,28.24,39.61,62,39.28,"ANGPTL4","-20882","Not Significant",0.942462900017233,0.942462900017233,"Not Capped"
"16473","chr17",64020432,64020832,401,"*",5.9009658985142,5.83585687880615,5.96326298575662,-0.0299543495428041,0.890995356607487,0.999789157560756,76.05,38.25,44.26,55.21,71.81,70.1,40.38,56.65,88.66,56.17,"ICAM2","+2","Not Significant",0.0501245592684006,0.0501245592684006,"Not Capped"
"16488","chr15",55993388,55993788,401,"*",4.75307182723956,4.72117601035335,4.78427770169507,0.0342754659094818,0.891433561037637,0.999789157560756,35.12,17.66,20.44,25.5,33.16,30.96,17.83,25.02,39.16,24.81,"NEDD4","-76457","Not Significant",0.0499110194543751,0.0499110194543751,"Not Capped"
"16493","chr16",69330331,69330731,401,"*",5.57708144318866,5.3376630395606,5.7823654293841,-0.346371094111382,0.114324779506034,0.999789157560756,53.84,27.08,31.33,39.09,50.84,61.84,35.62,49.97,78.21,49.55,"PDF","+64","Not Significant",0.941859627554146,0.941859627554146,"Not Capped"
"16508","chr18",58671283,58671683,401,"*",6.12172636414331,6.05671254110421,6.18393629561674,-0.0297960999845409,0.892297302918192,0.999789157560756,88.63,44.58,51.58,64.35,83.69,81.68,47.05,66.01,103.32,65.45,"MALT1","+97","Not Significant",0.0494904197221922,0.0494904197221922,"Not Capped"
