"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"3902","chrX",149908783,149909183,401,"*",2.72282383181734,2.43572839125159,2.96216029140056,-0.421639673113309,0.518772490352789,0.999789157560756,7.2,3.62,4.19,5.23,6.8,8.76,5.04,7.08,11.07,7.02,"HSFX4","-20662","Not Significant",0.285023061895494,0.285023061895494,"Not Capped"
"3907","chr3",24914392,24914792,401,"*",2.70319840684772,2.86623325429855,2.51936401894538,0.434062025115287,0.51892846748954,0.999789157560756,9.71,4.88,5.65,7.05,9.17,6.44,3.71,5.21,8.15,5.16,"THRB","-419770","Not Significant",0.284892504031415,0.284892504031415,"Not Capped"
"3919","chr19",56121348,56121748,401,"*",6.02385240787553,6.04573180032165,6.00163608412218,0.14121452574273,0.519292799501343,0.999789157560756,87.96,44.24,51.19,63.86,83.06,71.99,41.47,58.18,91.05,57.68,"ZNF787","-268","Not Significant",0.284587699277684,0.284587699277684,"Not Capped"
"3925","chr4",111177230,111177630,401,"*",2.7009785659065,2.40467105877439,2.94667626349503,-0.436354823465517,0.519437491092748,0.999789157560756,7.05,3.55,4.1,5.12,6.66,8.66,4.99,7,10.96,6.94,"PITX2","-554327","Not Significant",0.28446670779279,0.28446670779279,"Not Capped"
"3948","chr19",12440930,12441330,401,"*",5.38172598198491,5.40403055413708,5.35907115110254,0.141936618877668,0.519883450233433,0.999789157560756,56.38,28.36,32.81,40.93,53.24,46.11,26.56,37.27,58.33,36.95,"ZNF443","-18","Not Significant",0.284094007507173,0.284094007507173,"Not Capped"
"3975","chr2",113273065,113273465,401,"*",3.66220276068013,3.74180035634834,3.57795577043618,0.258900991484786,0.520826099109206,0.999789157560756,17.81,8.96,10.37,12.93,16.82,13.42,7.73,10.84,16.97,10.75,"PAX8","+5656","Not Significant",0.283307260969992,0.283307260969992,"Not Capped"
"4030","chr4",38509486,38509886,401,"*",4.2489620767126,4.09407544565301,4.38882057922009,-0.196091817297317,0.522526899470367,0.999789157560756,22.74,11.44,13.23,16.51,21.47,23.54,13.56,19.02,29.77,18.86,"KLF3","-154510","Not Significant",0.281891347339699,0.281891347339699,"Not Capped"
"4039","chr7",13719030,13719430,401,"*",3.10262389786467,3.22145378693542,2.97312069629287,0.340668695046211,0.52285398130061,0.999789157560756,12.42,6.25,7.23,9.02,11.73,8.82,5.08,7.13,11.16,7.07,"ETV1","+270716","Not Significant",0.281619580673112,0.281619580673112,"Not Capped"
"4049","chr19",12551354,12551754,401,"*",6.06404300003618,5.94038237475379,6.17793579654694,-0.139921822692524,0.523215697754398,0.999789157560756,81.77,41.12,47.58,59.36,77.21,81.34,46.86,65.74,102.89,65.18,"ZNF564","-25","Not Significant",0.281319234588525,0.281319234588525,"Not Capped"
"4059","chr16",31873535,31873935,401,"*",4.93921133937925,4.96602005540242,4.91189500582057,0.150954293676851,0.523485232206459,0.999789157560756,41.62,20.93,24.22,30.21,39.3,33.82,19.48,27.33,42.78,27.1,"ZNF267","-23","Not Significant",0.281095565487926,0.281095565487926,"Not Capped"
"4061","chr4",47914526,47914926,401,"*",5.65881790775711,5.53509477892865,5.77276371655784,-0.139972421308684,0.523547942625769,0.999789157560756,61.74,31.05,35.93,44.82,58.3,61.43,35.38,49.64,77.69,49.22,"NFXL1","-187","Not Significant",0.281043542706316,0.281043542706316,"Not Capped"
"4073","chr6",98409089,98409489,401,"*",3.48245986798056,3.27544990263484,3.66345950526783,-0.287161638235669,0.523757328404337,0.999789157560756,12.89,6.48,7.5,9.36,12.17,14.24,8.2,11.5,18.01,11.41,"POU3F2","-425303","Not Significant",0.280869887341546,0.280869887341546,"Not Capped"
"4078","chr15",60649869,60650269,401,"*",3.99954771115672,4.05955949869721,3.93693085840745,0.218565358064136,0.523963257122734,0.999789157560756,22.2,11.17,12.92,16.12,20.96,17.21,9.91,13.91,21.76,13.79,"RORA","-22606","Not Significant",0.280699166810801,0.280699166810801,"Not Capped"
"4083","chr3",147316969,147317369,401,"*",2.65913035192718,2.35762220903035,2.90838909871386,-0.444998289399267,0.524142427808217,0.999789157560756,6.82,3.43,3.97,4.95,6.44,8.44,4.86,6.82,10.67,6.76,"ZIC4","+87115","Not Significant",0.280550683996709,0.280550683996709,"Not Capped"
"4090","chr7",50205456,50205856,401,"*",4.14371895765236,4.19758776720373,4.08776046084847,0.205651269570359,0.524478768795491,0.999789157560756,24.43,12.29,14.22,17.74,23.07,19.1,11,15.44,24.16,15.31,"IKZF1","-99126","Not Significant",0.28027208760691,0.28027208760691,"Not Capped"
"4092","chr8",80873739,80874139,401,"*",4.30055487514742,4.14837561557387,4.43820251882211,-0.191194014324063,0.52449346064084,0.999789157560756,23.61,11.88,13.74,17.14,22.3,24.36,14.03,19.68,30.81,19.52,"ZNF704","+842","Not Significant",0.280259922199313,0.280259922199313,"Not Capped"
"4095","chr13",112082845,112083245,401,"*",2.71504267299862,2.87128361956761,2.53980278922009,0.421668955136914,0.524548419539603,0.999789157560756,9.74,4.9,5.67,7.07,9.2,6.53,3.76,5.28,8.26,5.23,"SOX1","+15398","Not Significant",0.280214417159073,0.280214417159073,"Not Capped"
"4098","chr20",18288142,18288542,401,"*",5.87979654471646,5.90044285294436,5.85885047353277,0.138690589786902,0.524599384198391,0.999789157560756,79.53,40,46.29,57.74,75.1,65.2,37.56,52.69,82.47,52.24,"ZNF133","+59","Not Significant",0.280172223542458,0.280172223542458,"Not Capped"
"4101","chr19",20923013,20923413,401,"*",4.93265310677661,4.95925382496903,4.90555269092692,0.150523734008366,0.524701108409112,0.999789157560756,41.42,20.83,24.11,30.07,39.11,33.67,19.4,27.21,42.59,26.98,"ZNF85","-75","Not Significant",0.280088018371792,0.280088018371792,"Not Capped"
"4107","chr5",92885561,92885961,401,"*",2.77772852143434,2.93154577227014,2.60553261051335,0.41530051944001,0.525011943879104,0.999789157560756,10.16,5.11,5.91,7.37,9.59,6.84,3.94,5.53,8.65,5.48,"NR2F1","-697576","Not Significant",0.279830816400169,0.279830816400169,"Not Capped"
"4109","chr8",70051596,70051996,401,"*",3.04621616080118,2.79230875425869,3.26205376348912,-0.366469966802347,0.525019880709934,0.999789157560756,9.22,4.64,5.37,6.7,8.71,10.78,6.21,8.71,13.63,8.64,"PRDM14","+19531","Not Significant",0.279824251033763,0.279824251033763,"Not Capped"
"4112","chr19",37467158,37467558,401,"*",5.22489311075252,5.24780260560925,5.20161394292382,0.143083766715306,0.525041449280394,0.999789157560756,50.59,25.45,29.44,36.73,47.77,41.35,23.82,33.41,52.29,33.13,"ZNF569","+79","Not Significant",0.279806409959405,0.279806409959405,"Not Capped"
"4114","chr3",186143198,186143598,401,"*",3.03681935970714,2.78616187596042,3.25030565820131,-0.360851259872377,0.525102231014467,0.999789157560756,9.18,4.62,5.35,6.67,8.67,10.69,6.16,8.64,13.52,8.57,"ETV5","-34286","Not Significant",0.279756136511622,0.279756136511622,"Not Capped"
"4122","chr2",216412246,216412646,401,"*",5.71126828790344,5.73183010112939,5.69040917796847,0.138504473770521,0.525259674790439,0.999789157560756,70.76,35.59,41.18,51.37,66.82,58.02,33.42,46.89,73.38,46.49,"SMARCAL1","+32","Not Significant",0.279625939551415,0.279625939551415,"Not Capped"
"4144","chr11",63888333,63888733,401,"*",4.58003124544036,4.44018284140293,4.70751328726283,-0.16898858586539,0.526011055703265,0.999789157560756,28.9,14.54,16.82,20.98,27.29,29.36,16.91,23.72,37.13,23.52,"RCOR2","+28311","Not Significant",0.279005127746521,0.279005127746521,"Not Capped"
"4151","chr9",132977689,132978089,401,"*",3.94704603125152,4.00949314402478,3.8817731166276,0.223020982924122,0.526317303471351,0.999789157560756,21.44,10.79,12.48,15.57,20.25,16.56,9.54,13.38,20.95,13.27,"GFI1B","+32338","Not Significant",0.278752351665044,0.278752351665044,"Not Capped"
"4158","chr5",173056834,173057234,401,"*",6.12577302759174,6.00249449633496,6.23934165930989,-0.139217573187055,0.526531790063753,0.999789157560756,85.36,42.93,49.68,61.97,80.61,84.88,48.9,68.6,107.36,68.01,"CREBRF","+682","Not Significant",0.278575402574462,0.278575402574462,"Not Capped"
"4170","chr8",28401736,28402136,401,"*",5.60319784959945,5.62391746711153,5.58217632100057,0.138783884943419,0.526745692202181,0.999789157560756,65.66,33.02,38.21,47.67,62,53.83,31.01,43.5,68.08,43.13,"ZNF395","-15470","Not Significant",0.278399007424603,0.278399007424603,"Not Capped"
"4176","chr1",161766278,161766678,401,"*",4.36660914392812,4.41075313306688,4.32107167432294,0.185879294425846,0.526800150638419,0.999789157560756,28.32,14.24,16.48,20.56,26.74,22.46,12.94,18.15,28.4,17.99,"ATF6","+184","Not Significant",0.278354109523798,0.278354109523798,"Not Capped"
"4195","chr20",43657389,43657789,401,"*",5.20609196439097,5.22837691284832,5.18345737809502,0.141844005932802,0.527473322514716,0.999789157560756,49.92,25.11,29.05,36.24,47.13,40.83,23.52,33,51.64,32.71,"MYBL2","-9568","Not Significant",0.277799500348049,0.277799500348049,"Not Capped"
"4200","chr8",64182457,64182857,401,"*",3.68344838042975,3.49530011544373,3.8498661445611,-0.254786514186454,0.52765780208495,0.999789157560756,15.02,7.55,8.74,10.9,14.18,16.2,9.33,13.09,20.49,12.98,"BHLHE22","-397710","Not Significant",0.27764763588623,0.27764763588623,"Not Capped"
"4229","chr12",7995257,7995657,401,"*",4.48709800011134,4.34419042108226,4.6171168498451,-0.174478512784333,0.528492094479424,0.999789157560756,27.04,13.6,15.74,19.63,25.54,27.57,15.88,22.28,34.87,22.09,"FOXJ2","-37246","Not Significant",0.276961504760796,0.276961504760796,"Not Capped"
"4259","chr5",43121208,43121608,401,"*",6.49474384745453,6.36988384737959,6.60965315170894,-0.142170595070631,0.529306926544114,0.999789157560756,110.12,55.39,64.09,79.95,103.98,109.72,63.2,88.67,138.78,87.91,"ZNF131","-100","Not Significant",0.276292422766327,0.276292422766327,"Not Capped"
"4261","chr8",80638641,80639041,401,"*",3.34708640050083,3.1313417056049,3.5347255040235,-0.302045833511485,0.529314500702743,0.999789157560756,11.67,5.87,6.79,8.47,11.02,13.02,7.5,10.52,16.47,10.43,"ZBTB10","+153174","Not Significant",0.276286208240128,0.276286208240128,"Not Capped"
"4278","chr19",19405388,19405788,401,"*",5.88647949129733,5.76385767042978,5.99949060546031,-0.137965807927257,0.529803189121244,0.999789157560756,72.35,36.39,42.1,52.53,68.32,71.88,41.41,58.09,90.92,57.59,"GATAD2A","-21939","Not Significant",0.275885431819101,0.275885431819101,"Not Capped"
"4293","chr6",35584115,35584515,401,"*",3.46280015695562,3.55467318555633,3.3646761881019,0.28445624916838,0.53026340133864,0.999789157560756,15.65,7.87,9.11,11.36,14.77,11.57,6.67,9.35,14.64,9.27,"TULP1","-71377","Not Significant",0.275508346755059,0.275508346755059,"Not Capped"
"4315","chr10",38094112,38094512,401,"*",5.07143896572366,4.94515839167945,5.18755023373761,-0.144501614975329,0.530772790337443,0.999789157560756,41.02,20.63,23.87,29.78,38.73,40.94,23.59,33.09,51.79,32.81,"ZNF37A","-35","Not Significant",0.275091349012562,0.275091349012562,"Not Capped"
"4316","chr19",20776030,20776430,401,"*",5.12706483717577,5.00142638610267,5.2426330682456,-0.143314109833744,0.530840310462498,0.999789157560756,42.65,21.45,24.82,30.96,40.27,42.54,24.5,34.38,53.8,34.08,"ZNF66","-195","Not Significant",0.275036105501068,0.275036105501068,"Not Capped"
"4320","chr14",89417140,89417540,401,"*",5.03643510018824,4.90977170956582,5.15286990017516,-0.14515847247103,0.53092734136415,0.999789157560756,40.02,20.13,23.29,29.06,37.79,39.97,23.03,32.3,50.56,32.03,"FOXN3","+201790","Not Significant",0.274964909057359,0.274964909057359,"Not Capped"
"4323","chr11",128532422,128532822,401,"*",3.15000424615099,3.2616968900489,3.02893327972787,0.325556118402407,0.531006940038465,0.999789157560756,12.77,6.42,7.43,9.27,12.06,9.17,5.28,7.41,11.6,7.35,"ETS1","+54936","Not Significant",0.274899802834325,0.274899802834325,"Not Capped"
"4326","chr14",64338628,64339028,401,"*",5.14267011935269,5.01761134149133,5.25774774326655,-0.142255730229615,0.531094158924738,0.999789157560756,43.13,21.69,25.1,31.31,40.73,42.99,24.76,34.74,54.37,34.44,"ESR2","-44468","Not Significant",0.274828475008474,0.274828475008474,"Not Capped"
"4338","chr1",40730952,40731352,401,"*",2.77071996899336,2.91956202724458,2.60473654664677,0.405256949094372,0.531486108703604,0.999789157560756,10.07,5.07,5.86,7.31,9.51,6.83,3.94,5.52,8.64,5.48,"NFYC","-7686","Not Significant",0.274508082019726,0.274508082019726,"Not Capped"
"4339","chr15",77496986,77497386,401,"*",3.65687621716043,3.46867739841183,3.82333351840118,-0.254496869950952,0.5315043737202,0.999789157560756,14.74,7.41,8.58,10.7,13.92,15.9,9.16,12.85,20.12,12.74,"HMG20A","+76512","Not Significant",0.274493157340623,0.274493157340623,"Not Capped"
"4345","chr20",2693516,2693916,401,"*",4.75216741576973,4.61808947914176,4.87483741542676,-0.158661530263387,0.531757938616503,0.999789157560756,32.7,16.45,19.03,23.74,30.88,32.97,18.99,26.64,41.7,26.41,"EBF4","+838","Not Significant",0.274286017792688,0.274286017792688,"Not Capped"
"4349","chr1",115828416,115828816,401,"*",4.13653151214729,3.97757638072717,4.27969825437196,-0.203128720801275,0.53184034655225,0.999789157560756,20.98,10.55,12.21,15.23,19.81,21.82,12.57,17.64,27.6,17.49,"NHLH2","+15301","Not Significant",0.274218719241477,0.274218719241477,"Not Capped"
"4359","chr12",26114213,26114613,401,"*",4.80077721454034,4.82925956384625,4.77172120920038,0.154236377204837,0.532102659311139,0.999789157560756,37.85,19.04,22.03,27.48,35.74,30.69,17.68,24.8,38.82,24.59,"BHLHE41","+10714","Not Significant",0.274004570578628,0.274004570578628,"Not Capped"
"4370","chr3",107430111,107430511,401,"*",4.17191578937947,4.22213125167206,4.1198892657436,0.198470659051969,0.532405111570012,0.999789157560756,24.85,12.5,14.46,18.04,23.47,19.53,11.25,15.79,24.71,15.65,"BBX","-92665","Not Significant",0.273757783558006,0.273757783558006,"Not Capped"
"4372","chr7",64903012,64903412,401,"*",4.64607618415775,4.67883105668359,4.61256033612967,0.162853553015726,0.532434687473171,0.999789157560756,34.1,17.15,19.85,24.76,32.2,27.49,15.83,22.21,34.76,22.02,"ZNF273","-35","Not Significant",0.273733658517687,0.273733658517687,"Not Capped"
"4388","chr6",84705174,84705574,401,"*",2.2349300566068,2.42745705272865,2.01269506266516,0.498548138527439,0.532766135846082,0.999789157560756,7.16,3.6,4.17,5.2,6.76,4.53,2.61,3.66,5.73,3.63,"TBX18","+59145","Not Significant",0.273463387971729,0.273463387971729,"Not Capped"
"4398","chr11",85664503,85664903,401,"*",4.84135690137458,4.86884056773283,4.81333948036308,0.152129304663235,0.533038714976594,0.999789157560756,38.9,19.57,22.64,28.24,36.74,31.59,18.2,25.53,39.96,25.31,"CREBZF","+399","Not Significant",0.273241246714344,0.273241246714344,"Not Capped"
"4400","chr16",3150388,3150788,401,"*",5.73078244389475,5.75002244167581,5.71128238651279,0.135810979706922,0.533055632523629,0.999789157560756,71.66,36.04,41.7,52.02,67.66,58.86,33.91,47.57,74.45,47.17,"ZNF213","+15560","Not Significant",0.273227463323892,0.273227463323892,"Not Capped"
"4401","chr8",42843111,42843511,401,"*",6.0620632787796,5.93999871273371,6.17460094046762,-0.136973414744458,0.533075868124834,0.999789157560756,81.74,41.11,47.57,59.35,77.19,81.16,46.75,65.59,102.65,65.03,"THAP1","+14","Not Significant",0.273210977158842,0.273210977158842,"Not Capped"
"4402","chr1",6625069,6625469,401,"*",5.3786829260765,5.39881522085967,5.35826571165861,0.137549925668879,0.53309006449222,0.999789157560756,56.17,28.25,32.69,40.78,53.04,46.09,26.55,37.25,58.29,36.93,"THAP3","+403","Not Significant",0.27319941159699,0.27319941159699,"Not Capped"
"4409","chr5",57173437,57173837,401,"*",6.52091254249383,6.39680858393226,6.63518125977158,-0.140804281828852,0.533312027668619,0.999789157560756,112.19,56.43,65.29,81.45,105.94,111.68,64.33,90.25,141.25,89.48,"GPBP1","-311","Not Significant",0.273018621658942,0.273018621658942,"Not Capped"
"4416","chr16",79359771,79360171,401,"*",3.02688395035013,3.15204822960193,2.88982022706637,0.354330648070719,0.533467310063283,0.999789157560756,11.84,5.95,6.89,8.59,11.18,8.33,4.8,6.73,10.53,6.67,"MAF","+240743","Not Significant",0.272892188224715,0.272892188224715,"Not Capped"
"4425","chr8",122673587,122673987,401,"*",3.88229933256217,3.71081072056734,4.03555209543879,-0.225471728243562,0.533880017021755,0.999789157560756,17.43,8.77,10.15,12.66,16.46,18.42,10.61,14.89,23.3,14.76,"ZHX2","-107607","Not Significant",0.272556334357672,0.272556334357672,"Not Capped"
"4454","chr21",38805773,38806173,401,"*",4.57824189393044,4.439540455348,4.70477027912064,-0.166883643035158,0.534796750709571,0.999789157560756,28.89,14.53,16.81,20.98,27.28,29.3,16.88,23.68,37.06,23.48,"ETS2","+666","Not Significant",0.271811240065982,0.271811240065982,"Not Capped"
"4464","chr9",37452828,37453228,401,"*",3.51378131464327,3.6018192747522,3.42001983160057,0.275906981573441,0.535208591923056,0.999789157560756,16.17,8.13,9.41,11.74,15.26,12.03,6.93,9.72,15.21,9.64,"ZBTB5","+12371","Not Significant",0.271476923276816,0.271476923276816,"Not Capped"
"4469","chr11",65900412,65900812,401,"*",5.45117138330288,5.32941334033884,5.5634484738994,-0.136258520475311,0.535313497317228,0.999789157560756,53.54,26.93,31.16,38.87,50.55,53.13,30.61,42.94,67.2,42.57,"FOSL1","-86","Not Significant",0.271391806240158,0.271391806240158,"Not Capped"
"4470","chr22",49853437,49853837,401,"*",5.99099609848912,5.86929735949527,6.10322276376256,-0.136273656956874,0.535378010349334,0.999789157560756,77.83,39.15,45.3,56.51,73.5,77.24,44.49,62.42,97.69,61.89,"ZBED4","-205","Not Significant",0.27133947061652,0.27133947061652,"Not Capped"
"4496","chr8",122341942,122342342,401,"*",2.43726716857814,2.61406944876642,2.23573142796932,0.465116116021768,0.536029889691817,0.999789157560756,8.15,4.1,4.74,5.92,7.7,5.29,3.05,4.28,6.69,4.24,"ZHX2","-439252","Not Significant",0.270810992832792,0.270810992832792,"Not Capped"
"4512","chr8",79826777,79827177,401,"*",2.85611462366847,2.99293051241937,2.70495152815218,0.378356745830763,0.536655114092559,0.999789157560756,10.6,5.33,6.17,7.7,10.01,7.33,4.22,5.92,9.27,5.87,"HEY1","-59120","Not Significant",0.270304727644066,0.270304727644066,"Not Capped"
"4540","chr3",71273524,71273924,401,"*",3.13479903264273,3.2497108239778,3.0099360958079,0.333199748066631,0.53750895471361,0.999789157560756,12.66,6.37,7.37,9.19,11.96,9.05,5.21,7.31,11.45,7.25,"FOXP1","+310265","Not Significant",0.26961429615596,0.26961429615596,"Not Capped"
"4543","chr7",99472606,99473006,401,"*",5.90008931150883,5.77908599194946,6.01172438521379,-0.134990929502485,0.537633971373287,0.999789157560756,73.12,36.77,42.55,53.08,69.04,72.49,41.76,58.58,91.69,58.08,"ZNF789","-35","Not Significant",0.269513297406174,0.269513297406174,"Not Capped"
"4586","chr13",30457840,30458240,401,"*",2.9471667853086,2.69526459929952,3.16155469901705,-0.363517600416126,0.538985640776965,0.999789157560756,8.62,4.34,5.02,6.26,8.14,10.05,5.79,8.12,12.72,8.06,"HMGB1","+7925","Not Significant",0.268422804784313,0.268422804784313,"Not Capped"
"4587","chr8",105386075,105386475,401,"*",2.90464280107697,3.03501645358171,2.76130641295155,0.365536361291662,0.539026263025362,0.999789157560756,10.91,5.49,6.35,7.92,10.31,7.62,4.39,6.16,9.63,6.1,"ZFPM2","+67583","Not Significant",0.268390074128432,0.268390074128432,"Not Capped"
