output_prefix	name	motif_id	cluster	total_tfbs	CD4_Good_mean_score	CD4_Good_bound	CD4_Poor_mean_score	CD4_Poor_bound	CD4_Good_CD4_Poor_change	CD4_Good_CD4_Poor_pvalue	CD4_Good_CD4_Poor_highlighted
DOF4.5_MA1269.2	DOF4.5	MA1269.2	C_DOF4.5	25072	0.33326	465	0.25035	355	0.07174	2.65259E-109	False
DOF3.2_MA1270.2	DOF3.2	MA1270.2	C_DOF3.6	49032	0.34028	986	0.26177	757	0.05566	1.82157E-109	False
DOF2.2_MA1272.3	DOF2.2	MA1272.3	C_e_gw1.170.52.1	47820	0.37485	1410	0.29666	1085	0.04413	3.80446E-98	False
DOF4.2_MA1273.2	DOF4.2	MA1273.2	C_DOF3.6	32249	0.3538	761	0.27521	564	0.05119	4.14870E-99	False
DOF1.6_MA1275.2	DOF1.6	MA1275.2	C_DOF1.6	13879	0.34326	274	0.25771	224	0.07734	5.63401E-96	False
DOF3.5_MA1276.2	DOF3.5	MA1276.2	C_e_gw1.170.52.1	14596	0.35096	310	0.26908	254	0.06443	5.01373E-95	False
DOF1.7_MA1277.2	DOF1.7	MA1277.2	C_DOF3.6	38457	0.34622	825	0.26413	605	0.06518	3.27581E-119	False
DOF3.4_MA1278.2	DOF3.4	MA1278.2	C_DOF3.6	55838	0.34328	1149	0.26183	837	0.06464	1.27297E-118	False
DOF1.5_MA1279.2	DOF1.5	MA1279.2	C_DOF3.6	46130	0.3418	965	0.25896	694	0.06809	3.54357E-118	False
DOF5.4_MA1280.2	DOF5.4	MA1280.2	C_e_gw1.170.52.1	20624	0.38065	603	0.30347	483	0.04128	8.90373E-83	False
DOF5.1_MA1281.2	DOF5.1	MA1281.2	C_DOF3.6	66190	0.33261	1214	0.2517	877	0.06582	3.19757E-127	True
DOF4.3_MA1747.2	DOF4.3	MA1747.2	C_DOF4.5	16200	0.37242	427	0.28721	334	0.06579	1.93108E-87	False
LBD18_MA1673.2	LBD18	MA1673.2	C_LBD18	3764	0.93513	834	0.8666	734	-0.06359	3.31037E-64	False
LBD13_MA2021.2	LBD13	MA2021.2	C_LBD13	4945	0.72539	650	0.66667	588	-0.05731	4.10424E-62	False
LOB_MA2022.2	LOB	MA2022.2	C_Zm00001d049364	27394	1.05355	7243	1.00127	6511	-0.12466	3.82922E-130	True
NLP7_MA1794.2	NLP7	MA1794.2	C_NLP7	17434	0.41209	615	0.33184	506	0.04282	2.87837E-81	False
SPL3_MA0577.4	SPL3	MA0577.4	C_SPL14	2150	0.59414	212	0.49677	175	0.07707	1.04515E-56	False
SPL1_MA1055.3	SPL1	MA1055.3	C_SPL14	1119	0.76229	169	0.66492	139	0.03403	7.77548E-24	False
SPL9_MA1322.3	SPL9	MA1322.3	C_SPL14	784	0.84553	145	0.74019	117	0.04772	7.27737E-24	False
ARR10_MA0121.2	ARR10	MA0121.2	C_ARR14	1740	0.8051	286	0.7333	237	-0.04868	5.88885E-42	False
ARR1_MA0945.2	ARR1	MA0945.2	C_ARR1	18197	0.39951	565	0.31737	448	0.05417	4.88355E-84	False
ARR18_MA0948.2	ARR18	MA0948.2	C_OsRR22	927	0.56482	75	0.47256	58	0.03216	4.73860E-19	False
ARR2_MA0949.2	ARR2	MA0949.2	C_ARR2	5725	0.40847	207	0.32344	171	0.06546	1.21364E-79	False
KAN1_MA1027.2	KAN1	MA1027.2	C_KAN2	12615	0.33168	221	0.24379	167	0.08932	2.77744E-103	False
PHL11_MA1163.3	PHL11	MA1163.3	C_Zm00001d015407	5080	0.34535	104	0.25849	82	0.08679	2.30009E-86	False
HHO5_MA1164.2	HHO5	MA1164.2	C_HRS1	7753	0.35284	180	0.27104	147	0.06675	1.21834E-81	False
HHO6_MA1165.3	HHO6	MA1165.3	C_HHO3	11787	0.36615	267	0.2848	202	0.05426	7.65566E-79	False
PHL12_MA1166.2	PHL12	MA1166.2	C_PHL12	11400	0.33731	229	0.25014	159	0.08308	1.30475E-97	False
EFM_MA1167.2	EFM	MA1167.2	C_Zm00001d015407	8441	0.35563	190	0.26997	153	0.07821	4.57331E-88	False
MYR2_MA1168.2	MYR2	MA1168.2	C_HRS1	8029	0.34078	152	0.25423	120	0.08266	2.00308E-87	False
KAN2_MA1383.2	KAN2	MA1383.2	C_KAN2	14636	0.31566	199	0.22751	126	0.09371	2.94112E-103	False
AT2G40260_MA1385.2	AT2G40260	MA1385.2	C_AT2G40260	17436	0.31271	230	0.22938	169	0.07736	6.37670E-105	False
HHO3_MA1386.3	HHO3	MA1386.3	C_HHO3	10153	0.37344	245	0.28952	194	0.06511	8.91163E-81	False
HRS1_MA1387.2	HRS1	MA1387.2	C_HRS1	10832	0.34499	211	0.26075	163	0.07513	3.30628E-99	False
PHL2_MA1388.2	PHL2	MA1388.2	C_PK26523.1	11548	0.34381	201	0.26122	148	0.06856	5.99313E-91	False
PHL1_MA1389.2	PHL1	MA1389.2	C_Zm00001d015407	7330	0.35146	154	0.26478	112	0.08336	1.88293E-91	False
HHO2_MA1390.3	HHO2	MA1390.3	C_HRS1	7756	0.38747	220	0.30152	178	0.07176	8.36608E-86	False
AT1G14600_MA1706.2	AT1G14600	MA1706.2	C_AT1G14600	11927	0.33313	216	0.24478	156	0.08876	5.33228E-103	False
AT2G38300_MA1735.2	AT2G38300	MA1735.2	C_AT2G40260	17115	0.31744	243	0.23592	186	0.07137	1.41196E-95	False
AT5G05090_MA1737.2	AT5G05090	MA1737.2	C_ARR1	1027	0.67173	111	0.59387	92	-0.01321	3.72069E-06	False
PHL4_MA2023.2	PHL4	MA2023.2	C_Zm00001d015407	5338	0.37906	137	0.29407	111	0.07869	2.15629E-76	False
MYB77_MA0575.2	MYB77	MA0575.2	C_MYB77	4091	0.59207	410	0.51606	338	0.00023	7.67494E-01	False
RAX3_MA0576.2	RAX3	MA0576.2	C_RAX3	17373	0.61963	1629	0.59059	1529	-0.10075	4.13666E-115	False
MYB24_MA1037.2	MYB24	MA1037.2	C_MYB121	2301	0.47852	124	0.3941	109	0.05755	1.47683E-47	False
MYB3_MA1038.2	MYB3	MA1038.2	C_MYB10	4058	0.53948	283	0.46374	247	0.01217	4.63397E-12	False
MYB118_MA1170.2	MYB118	MA1170.2	C_MYB118	2310	0.52238	171	0.41869	147	0.09845	5.32478E-71	False
MYB52_MA1171.2	MYB52	MA1171.2	C_OVOL2	659	0.7378	98	0.68684	84	-0.09971	4.07465E-46	False
MYB3R5_MA1172.2	MYB3R5	MA1172.2	C_MYB3R5	2169	0.54453	156	0.45392	124	0.05823	1.15958E-50	False
MYB101_MA1173.2	MYB101	MA1173.2	C_MYB101	4571	0.44644	209	0.35799	171	0.06036	5.91127E-69	False
MYB56_MA1174.2	MYB56	MA1174.2	C_MYB56	3841	0.3812	132	0.3008	111	0.05754	5.38165E-63	False
MYB81_MA1175.2	MYB81	MA1175.2	C_MYB81	5170	0.40054	195	0.30441	163	0.10107	7.05866E-86	False
MYB119_MA1176.2	MYB119	MA1176.2	C_MYB118	1448	0.64782	162	0.55044	149	0.04729	7.97393E-35	False
MYB65_MA1177.2	MYB65	MA1177.2	C_MYB33	954	0.71577	134	0.66296	120	-0.07292	3.01290E-38	False
MYB3R1_MA1178.3	MYB3R1	MA1178.3	C_PC-MYB1	1206	0.73471	173	0.68172	156	-0.06917	1.42525E-39	False
MYB1_MA1179.2	MYB1	MA1179.2	C_OVOL2	659	0.7378	98	0.68684	84	-0.09971	4.07465E-46	False
MYB3R4_MA1180.2	MYB3R4	MA1180.2	C_MYB3R5	1727	0.62759	180	0.54626	152	0.01612	2.68796E-12	False
MYB113_MA1181.2	MYB113	MA1181.2	C_MYB56	6973	0.34268	163	0.25848	125	0.0718	1.25111E-79	False
MYB27_MA1292.2	MYB27	MA1292.2	C_MYB27	11312	0.32184	184	0.23835	149	0.07778	1.08906E-92	False
MYB57_MA1293.2	MYB57	MA1293.2	C_MYB57	6646	0.39932	217	0.31549	181	0.06466	9.21785E-81	False
MYB62_MA1294.2	MYB62	MA1294.2	C_MYB57	5840	0.39921	194	0.31473	158	0.06226	2.90489E-65	False
MYB33_MA1391.3	MYB33	MA1391.3	C_MYB33	2612	0.45509	150	0.37489	124	0.0376	2.61072E-31	False
MYB98_MA1392.3	MYB98	MA1392.3	C_MYB118	1133	0.85597	226	0.77111	211	-0.019	2.30341E-07	False
MYB70_MA1393.3	MYB70	MA1393.3	C_MYB70	967	0.68479	121	0.61181	104	-0.03023	1.04237E-20	False
MYB73_MA1394.3	MYB73	MA1394.3	C_MYB44	3105	0.50441	198	0.42785	174	0.02087	2.18597E-19	False
MYB124_MA1426.2	MYB124	MA1426.2	C_MYB124	7863	0.94762	1810	0.89767	1635	-0.12178	2.52106E-107	True
MYB10_MA1762.2	MYB10	MA1762.2	C_MYB10	8065	0.48805	482	0.41184	398	0.02553	5.96844E-43	False
MYB116_MA1764.2	MYB116	MA1764.2	C_MYB57	5953	0.44355	272	0.36443	234	0.04249	9.84123E-60	False
MYB121_MA1765.2	MYB121	MA1765.2	C_MYB121	5602	0.41583	205	0.33101	180	0.05995	6.23127E-66	False
MYB17_MA1766.2	MYB17	MA1766.2	C_MYB80	9317	0.4703	496	0.39208	436	0.03093	1.02069E-50	False
MYB23_MA1767.2	MYB23	MA1767.2	C_MYB23	20423	0.41583	861	0.337	717	0.04127	2.57805E-75	False
MYB30_MA1768.2	MYB30	MA1768.2	C_MYB30	9689	0.51624	655	0.44028	563	0.0228	2.21373E-38	False
MYB39_MA1769.2	MYB39	MA1769.2	C_MYB80	9405	0.39655	306	0.31413	252	0.05446	5.15650E-72	False
MYB40_MA1770.2	MYB40	MA1770.2	C_MYB80	8053	0.48511	468	0.39506	393	0.05757	7.49779E-74	False
MYB41_MA1771.2	MYB41	MA1771.2	C_MYB80	7418	0.42279	300	0.34079	240	0.04754	1.92162E-63	False
MYB43_MA1772.2	MYB43	MA1772.2	C_MYB80	8469	0.43524	372	0.35285	312	0.04731	2.64867E-68	False
MYB51_MA1773.2	MYB51	MA1773.2	C_MYB80	8546	0.45093	415	0.36825	343	0.04442	3.75624E-67	False
MYB60_MA1774.2	MYB60	MA1774.2	C_MYB94	10323	0.4778	624	0.40314	532	0.02005	1.90044E-35	False
MYB61_MA1775.2	MYB61	MA1775.2	C_MYB10	5512	0.559	442	0.48206	394	0.02342	3.95557E-33	False
MYB67_MA1776.2	MYB67	MA1776.2	C_MYB10	5451	0.5054	323	0.42777	282	0.02505	3.05459E-36	False
MYB74_MA1777.2	MYB74	MA1777.2	C_MYB80	8004	0.43863	349	0.35814	295	0.04491	9.06357E-64	False
MYB80_MA1778.2	MYB80	MA1778.2	C_MYB80	9870	0.3677	275	0.28421	215	0.06185	8.92614E-79	False
MYB83_MA1779.2	MYB83	MA1779.2	C_MYB58	9987	0.46971	560	0.39706	486	0.01837	2.35366E-30	False
MYB92_MA1780.2	MYB92	MA1780.2	C_MYB121	5896	0.52473	386	0.44452	336	0.03046	1.11360E-40	False
MYB94_MA1781.2	MYB94	MA1781.2	C_MYB94	10148	0.49291	641	0.41401	549	0.03099	2.06396E-56	False
MYB107_MA2007.2	MYB107	MA2007.2	C_MYB93	8691	0.46676	481	0.38575	414	0.04338	1.51171E-64	False
MYB99_MA2008.2	MYB99	MA2008.2	C_MYB99	7402	0.49515	418	0.41592	342	0.02691	1.05769E-38	False
MYB63_MA2024.2	MYB63	MA2024.2	C_MYB10	10076	0.53054	721	0.45437	630	0.01938	1.24276E-38	False
MYB93_MA2025.2	MYB93	MA2025.2	C_MYB93	7347	0.4492	344	0.36311	288	0.06084	5.55754E-69	False
MYB108_MA2026.2	MYB108	MA2026.2	C_MYB57	6830	0.38231	200	0.29577	164	0.07314	3.12388E-81	False
MYB44_MA2027.2	MYB44	MA2027.2	C_MYB44	3141	0.50571	197	0.43937	173	-0.00542	3.09472E-03	False
MYB49_MA2028.2	MYB49	MA2028.2	C_MYB49	7830	0.37567	233	0.29054	172	0.06725	2.37026E-77	False
MYB88_MA2029.2	MYB88	MA2029.2	C_MYB88	9796	0.82742	1755	0.78504	1580	-0.11701	1.45277E-112	True
MYB96_MA2030.2	MYB96	MA2030.2	C_MYB96	10841	0.4944	632	0.41852	556	0.02298	3.42558E-47	False
MYB13_MA2041.2	MYB13	MA2041.2	C_MYB13	9499	0.53559	712	0.45624	634	0.02728	7.91901E-43	False
MYB58_MA2042.2	MYB58	MA2042.2	C_MYB58	10790	0.53417	795	0.46321	705	0.00181	5.80437E-04	False
CDC5_MA0579.2	CDC5	MA0579.2	C_CDC5	9795	0.85729	1783	0.79039	1619	-0.05415	1.26765E-78	False
RVE8_MA1182.2	RVE8	MA1182.2	C_RVE7	17020	0.31307	222	0.22302	146	0.09839	1.34769E-112	False
RVE6_MA1183.2	RVE6	MA1183.2	C_RVE7	17736	0.31319	233	0.2242	158	0.09553	3.02997E-107	False
RVE1_MA1184.2	RVE1	MA1184.2	C_RVE7	11128	0.32139	166	0.23221	113	0.09176	2.46667E-102	False
LHY_MA1185.2	LHY	MA1185.2	C_RVE7	13161	0.30961	154	0.21834	101	0.10337	3.58263E-105	False
YAB4_MA1186.2	YAB4	MA1186.2	C_DIV1	10259	0.34916	212	0.25652	165	0.0997	1.51807E-100	False
RVE4_MA1187.2	RVE4	MA1187.2	C_RVE7	18298	0.31258	244	0.2248	178	0.09276	9.95376E-118	False
AT5G61620_MA1189.2	AT5G61620	MA1189.2	C_AT2G38090	11949	0.3209	208	0.22909	161	0.10818	6.89763E-106	True
RVE5_MA1190.2	RVE5	MA1190.2	C_RVE7	16776	0.31512	221	0.22702	157	0.09321	1.02911E-110	False
RVE7L_MA1191.2	RVE7L	MA1191.2	C_RVE7	12229	0.31456	165	0.22476	106	0.09551	5.68088E-109	False
DIV1_MA1192.2	DIV1	MA1192.2	C_DIV1	9171	0.36037	235	0.26209	188	0.11838	3.45827E-110	True
AT2G38090_MA1193.2	AT2G38090	MA1193.2	C_AT2G38090	12781	0.33042	241	0.23795	177	0.10569	1.38902E-113	False
AT3G10580_MA1194.2	AT3G10580	MA1194.2	C_AT3G10580	15926	0.31495	219	0.21906	166	0.12242	2.80887E-110	True
AT5G56840_MA1195.2	AT5G56840	MA1195.2	C_AT2G38090	12226	0.32388	218	0.23165	162	0.10637	1.92475E-109	True
AT5G05790_MA1196.2	AT5G05790	MA1196.2	C_At3g11280	14900	0.33594	249	0.24652	185	0.09308	2.22340E-106	False
AT1G72740_MA1353.2	AT1G72740	MA1353.2	C_AT1G72740	9442	0.4218	368	0.33117	282	0.05919	2.31265E-81	False
TRB2_MA1355.2	TRB2	MA1355.2	C_AT1G72740	7510	0.44126	338	0.34772	261	0.06813	2.28551E-84	False
AT1G74840_MA1397.2	AT1G74840	MA1397.2	C_AT2G38090	7436	0.34537	200	0.25551	162	0.09487	3.13089E-93	False
KUA1_MA1398.3	KUA1	MA1398.3	C_DIV1	5569	0.40938	216	0.32439	178	0.06875	3.74411E-71	False
AT1G19000_MA1400.2	AT1G19000	MA1400.2	C_AT2G38090	8924	0.34466	215	0.25722	172	0.08842	1.30837E-97	False
RVE7_MA1401.2	RVE7	MA1401.2	C_RVE7	18151	0.30994	235	0.22077	163	0.09834	2.26839E-111	False
SRM1_MA1681.2	SRM1	MA1681.2	C_DIV1	7920	0.38861	235	0.29353	190	0.09737	7.43503E-97	False
NID1_MA1793.2	NID1	MA1793.2	C_AT4G09450	11502	0.39919	421	0.31142	339	0.07897	1.15153E-94	False
TRP5_MA1802.2	TRP5	MA1802.2	C_PK21687.1	3217	0.49673	210	0.41465	168	0.03406	5.45115E-37	False
AT5G04760_MA2031.2	AT5G04760	MA2031.2	C_DIV1	2826	0.45893	153	0.37393	130	0.06472	3.74271E-59	False
TRB1_MA2032.2	TRB1	MA2032.2	C_AT1G72740	8542	0.4472	384	0.35759	320	0.06207	5.53594E-75	False
GT-3a_MA1207.2	GT-3a	MA1207.2	C_GT-3a	8144	0.41244	311	0.32567	238	0.0665	4.54072E-79	False
GT-2_MA1208.2	GT-2	MA1208.2	C_GT-2	14525	0.35244	328	0.26111	240	0.0921	4.16078E-105	False
AT5G47660_MA1365.3	AT5G47660	MA1365.3	C_GT-2	11107	0.37506	322	0.28538	240	0.07827	1.45425E-93	False
DF1_MA1366.2	DF1	MA1366.2	C_GT-2	11434	0.37412	332	0.28423	258	0.07895	6.15588E-93	False
AT1G76870_MA1367.2	AT1G76870	MA1367.2	C_AT1G76870	8894	0.47634	463	0.39648	392	0.02748	3.12966E-46	False
GT-4_MA1368.3	GT-4	MA1368.3	C_GT-4	5791	0.37988	182	0.28786	146	0.09394	3.83985E-85	False
GTL1_MA1661.2	GTL1	MA1661.2	C_GTL1	9233	0.39995	304	0.31034	241	0.07278	1.26821E-81	False
AT3G10030_MA1662.2	AT3G10030	MA1662.2	C_ara	7539	0.39339	230	0.30033	180	0.09153	1.17037E-91	False
ASR3_MA1733.2	ASR3	MA1733.2	C_ASR3	8073	0.43173	321	0.35253	270	0.04275	1.66965E-64	False
ASIL2_MA2039.2	ASIL2	MA2039.2	C_ENAP2	5430	1.06508	1480	0.99912	1319	-0.0969	1.15454E-83	False
ENAP2_MA2040.2	ENAP2	MA2040.2	C_ENAP2	6179	1.04834	1611	0.98784	1428	-0.10733	8.99278E-92	True
OS02G0104500_MA2345.1	OS02G0104500	MA2345.1	C_OS02G0104500	15840	0.35693	383	0.26993	282	0.07887	5.19487E-107	False
OsTCP7_MA2346.1	OsTCP7	MA2346.1	C_OJ1581_H09.2	29087	0.79779	4406	0.75184	4039	-0.08744	1.31413E-120	False
OS04G0486400_MA2347.1	OS04G0486400	MA2347.1	C_OS04G0486400	41209	0.51008	2750	0.42008	2283	0.05255	6.53239E-104	False
OsCCA1_MA2349.1	OsCCA1	MA2349.1	C_PK02532.1	7944	0.3467	162	0.25453	119	0.09478	1.26616E-88	False
OsFBH1_MA2350.1	OsFBH1	MA2350.1	C_bHLH112	6795	0.45462	307	0.3729	254	0.03397	9.92032E-46	False
OsEIL3_MA2351.1	OsEIL3	MA2351.1	C_EIL3	5363	0.35503	109	0.26458	98	0.08979	9.37725E-82	False
Os05g0437700_MA2401.1	Os05g0437700	MA2401.1	C_ARNT::HIF1A	3699	0.69579	508	0.61273	436	-0.0008	9.64349E-01	False
OsERF104_MA2402.1	OsERF104	MA2402.1	C_ERF7	146513	0.99308	34628	0.9464	31055	-0.1283	3.50925E-167	True
OsTRBF3_MA2404.1	OsTRBF3	MA2404.1	C_AT1G72740	3706	0.49562	204	0.3988	180	0.06907	5.89047E-62	False
OsMSL08_MA2405.1	OsMSL08	MA2405.1	C_OS02G0104500	15840	0.35693	383	0.26993	282	0.07887	5.19487E-107	False
OsbZIP42_MA2422.1	OsbZIP42	MA2422.1	C_OsbZIP42	4505	0.66413	581	0.5768	494	0.00742	4.12624E-07	False
OsbZIP69_MA2423.1	OsbZIP69	MA2423.1	C_CREB3	5597	0.71924	839	0.64343	729	-0.02304	2.71470E-31	False
OsbZIP77_MA2424.1	OsbZIP77	MA2424.1	C_CREB3	5384	0.70991	792	0.63901	696	-0.03075	3.42684E-38	False
TB1_MA1430.2	TB1	MA1430.2	C_TB1	11978	0.66419	1161	0.62054	1009	-0.07799	1.86498E-92	False
GRF4_MA1815.2	GRF4	MA1815.2	C_GRF4	20262	0.72286	2817	0.65971	2366	-0.05308	2.11498E-90	False
OsRR22_MA1409.2	OsRR22	MA1409.2	C_OsRR22	2208	0.55358	179	0.46901	148	0.02664	1.62291E-22	False
TEIL_MA2362.1	TEIL	MA2362.1	C_EIL3	5510	0.37742	140	0.29316	124	0.06756	1.17045E-72	False
cassava45561.m1_MA2377.1	cassava45561.m1	MA2377.1	C_TCP8	14693	0.63387	1460	0.57329	1276	-0.03181	1.20155E-59	False
PRUPE_ppa000682mg_MA2361.1	PRUPE_ppa000682mg	MA2361.1	C_SPL14	3374	0.87687	646	0.80236	569	-0.034	1.66544E-30	False
DVH24_040989_MA2403.1	DVH24_040989	MA2403.1	C_OS04G0486400	11072	0.46268	554	0.37005	449	0.07066	2.35075E-85	False
ARALYDRAFT_495258_MA1095.1	ARALYDRAFT_495258	MA1095.1	C_TCP8	18713	0.62554	1805	0.56547	1585	-0.03161	4.38914E-66	False
ARALYDRAFT_496250_MA1096.1	ARALYDRAFT_496250	MA1096.1	C_PK10344.1	11080	0.59589	928	0.53817	830	-0.03819	3.58822E-62	False
ARALYDRAFT_493022_MA1097.1	ARALYDRAFT_493022	MA1097.1	C_TCP8	17931	0.63552	1804	0.57743	1628	-0.03853	1.15479E-67	False
ARALYDRAFT_484486_MA1098.1	ARALYDRAFT_484486	MA1098.1	C_TCP8	18713	0.62554	1805	0.56547	1585	-0.03161	4.38914E-66	False
ARALYDRAFT_897773_MA1054.2	ARALYDRAFT_897773	MA1054.2	C_ARALYDRAFT_897773	9758	0.60329	846	0.54637	772	-0.03861	2.32707E-59	False
RAMOSA1_MA1416.1	RAMOSA1	MA1416.1	C_RAMOSA1	26651	0.51365	1712	0.44328	1483	0.00541	6.55083E-14	False
Zm00001d024644_MA2106.1	Zm00001d024644	MA2106.1	C_DIV1	6427	0.42684	268	0.33886	225	0.07317	9.18030E-78	False
Lg3_MA2391.1	Lg3	MA2391.1	C_TGA10	2176	1.23657	877	1.15392	787	-0.07844	8.21805E-59	False
GRMZM2G135447_MA2392.1	GRMZM2G135447	MA2392.1	C_MEIS1	8466	0.55892	744	0.48932	648	-0.00174	1.00491E-01	False
BAD1_MA2408.1	BAD1	MA2408.1	C_BAD1	38040	1.01996	9133	0.97876	8291	-0.13244	4.76775E-146	True
ZmbZIP25_MA2409.1	ZmbZIP25	MA2409.1	C_ZmbZIP72	7810	0.53878	784	0.45376	681	0.04144	6.29118E-56	False
ZmbZIP54_MA2410.1	ZmbZIP54	MA2410.1	C_FOSL2::JUNB	3137	0.98669	942	0.90714	850	-0.03413	5.26006E-33	False
ZmbZIP57_MA2411.1	ZmbZIP57	MA2411.1	C_ZmbZIP72	9230	0.44023	561	0.35083	472	0.06865	5.55647E-83	False
ZmbZIP72_MA2412.1	ZmbZIP72	MA2412.1	C_ZmbZIP72	7865	0.57455	905	0.48926	789	0.03843	1.71285E-57	False
ZmbZIP96_MA2413.1	ZmbZIP96	MA2413.1	C_DPBF3	5832	0.64825	723	0.57125	615	-0.00493	1.13062E-04	False
EREB127_MA2414.1	EREB127	MA2414.1	C_ARF1	2286	0.88203	461	0.81057	374	-0.07352	5.26701E-60	False
EREB138_MA2415.1	EREB138	MA2415.1	C_EREB138	13624	0.91098	3162	0.85203	2826	-0.08986	3.56739E-100	False
EREB29_MA2416.1	EREB29	MA2416.1	C_Zm00001d049364	33005	1.03867	8261	0.99284	7361	-0.14054	3.77334E-138	True
EREB71_MA2417.1	EREB71	MA2417.1	C_EREB71	13339	0.78325	2167	0.72777	1916	-0.06841	2.07251E-91	False
IG1_MA2418.1	IG1	MA2418.1	C_IG1	20902	0.97559	5018	0.92152	4478	-0.10855	8.50269E-122	True
UB3_MA2419.1	UB3	MA2419.1	C_SBP6	8660	0.40689	326	0.32445	261	0.05846	1.91193E-76	False
SBP6_MA2420.1	SBP6	MA2420.1	C_SBP6	7817	0.38274	220	0.29455	182	0.07899	2.02664E-86	False
SBP8_MA2421.1	SBP8	MA2421.1	C_SBP6	7179	0.39201	210	0.3023	178	0.08145	1.65509E-86	False
Zm00001d020267_MA1817.2	Zm00001d020267	MA1817.2	C_Zm00001d049364	33040	1.0677	8806	1.02128	7909	-0.1423	9.32256E-141	True
Zm00001d005892_MA1819.2	Zm00001d005892	MA1819.2	C_Zm00001d049364	13635	1.12224	4009	1.07058	3602	-0.13287	1.10978E-120	True
Zm00001d024324_MA1820.2	Zm00001d024324	MA1820.2	C_Zm00001d049364	24814	1.10139	7034	1.05201	6362	-0.13892	6.52099E-136	True
Zm00001d020595_MA1821.2	Zm00001d020595	MA1821.2	C_Zm00001d049364	20743	1.08247	5631	1.03187	5023	-0.13601	1.17720E-134	True
Zm00001d031796_MA1831.2	Zm00001d031796	MA1831.2	C_Zm00001d031796	6110	1.05564	1615	1.00272	1412	-0.11944	2.29548E-94	True
Zm00001d002364_MA1832.2	Zm00001d002364	MA1832.2	C_Zm00001d049364	26876	1.07139	7108	1.02244	6336	-0.13885	2.10538E-134	True
Zm00001d049364_MA1833.2	Zm00001d049364	MA1833.2	C_Zm00001d049364	36932	1.04498	9549	0.99925	8556	-0.13755	1.38579E-145	True
ARF10_MA1685.2	ARF10	MA1685.2	C_ARF25	14227	0.53894	978	0.47522	826	-0.01409	8.18045E-30	False
ARF16_MA1688.2	ARF16	MA1688.2	C_ARF16	15020	0.38788	453	0.30638	367	0.05437	2.49485E-85	False
ARF18_MA1689.2	ARF18	MA1689.2	C_ARF18	4172	0.5596	343	0.48331	263	-0.00248	3.61155E-01	False
ARF25_MA1690.2	ARF25	MA1690.2	C_ARF25	11713	0.52301	717	0.45554	625	0.00028	1.20394E-01	False
ARF27_MA1691.2	ARF27	MA1691.2	C_ARF27	11146	0.43927	481	0.36008	380	0.03611	1.10239E-55	False
ARF29_MA1692.2	ARF29	MA1692.2	C_ARF29	3538	0.67761	432	0.60066	351	-0.00904	3.87479E-08	False
ARF34_MA1693.2	ARF34	MA1693.2	C_ARF34	13798	0.50883	837	0.44414	702	-0.01175	6.97213E-25	False
ARF35_MA1694.2	ARF35	MA1694.2	C_ARF35	3115	0.79692	495	0.73062	434	-0.05189	2.22890E-49	False
ARF36_MA1695.2	ARF36	MA1695.2	C_ARF36	9991	0.57084	729	0.51082	606	-0.02685	3.79367E-49	False
ARF39_MA1696.2	ARF39	MA1696.2	C_ARF39	11684	0.53703	739	0.47425	650	-0.01078	9.12118E-20	False
ARF4_MA1697.2	ARF4	MA1697.2	C_ARF16	3322	0.52151	228	0.4551	192	-0.01669	1.45155E-15	False
ARF7_MA1698.2	ARF7	MA1698.2	C_ARF7	3217	0.81816	537	0.75171	456	-0.06102	7.58969E-63	False
O11_MA1816.2	O11	MA1816.2	C_ARNT::HIF1A	8295	0.81743	1641	0.73607	1470	-0.01967	9.19943E-31	False
Zm00001d034298_MA1834.2	Zm00001d034298	MA1834.2	C_VOZ2	4165	1.00338	996	0.95141	884	-0.11402	3.29655E-89	True
Zm00001d038683_MA1828.2	Zm00001d038683	MA1828.2	C_PK10344.1	7541	0.55264	529	0.49519	462	-0.03013	2.75765E-47	False
Zm00001d018571_MA1822.2	Zm00001d018571	MA1822.2	C_BtbVII	846	0.48288	49	0.38068	41	0.08515	6.12926E-43	False
O2_MA1417.2	O2	MA1417.2	C_CREB3	7452	0.57419	744	0.49718	628	0.00546	9.81806E-03	False
TFLG2-Zm00001d042777_MA1835.2	TFLG2-Zm00001d042777	MA1835.2	C_Gmeb1	438	0.64855	50	0.5512	44	0.02394	2.84952E-03	False
Zm00001d005692_MA1824.2	Zm00001d005692	MA1824.2	C_ATHB-40	12810	0.30244	142	0.20772	107	0.12122	2.88784E-115	True
Dof2_MA0020.2	Dof2	MA0020.2	C_PBF	103038	0.48761	6049	0.40471	5012	0.03721	3.47434E-114	False
Zm00001d027846_MA1823.2	Zm00001d027846	MA1823.2	C_Zm00001d027846	45555	0.35916	1118	0.27772	820	0.06094	3.34572E-113	False
Zm00001d044785_MA1827.2	Zm00001d044785	MA1827.2	C_DIV1	3091	0.4342	131	0.35098	115	0.05388	1.48608E-51	False
Zm00001d015407_MA1830.2	Zm00001d015407	MA1830.2	C_Zm00001d015407	19855	0.30117	222	0.21443	173	0.09394	1.57258E-111	False
Zm00001d035604_MA1829.2	Zm00001d035604	MA1829.2	C_MYB121	5896	0.52473	386	0.44452	336	0.03046	1.11360E-40	False
