"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","SYMBOL","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"14299","chr1",200079449,200079849,401,"*",3.16331582656871,2.93333693914568,3.36162468801635,-0.326139398332976,0.54233345086444,0.999789157560756,10.17,5.12,5.92,7.38,9.6,11.55,6.65,9.33,14.61,9.25,"NR5A2","Not Significant",0.265733607665215,0.265733607665215,"Not Capped"
"14306","chr6",28355953,28356353,401,"*",4.00688237263734,4.0623890321478,3.94915438515265,0.209132330067986,0.542561062108697,0.999789157560756,22.25,11.19,12.95,16.15,21.01,17.35,10,14.02,21.95,13.9,"ZSCAN31","Not Significant",0.265551377397353,0.265551377397353,"Not Capped"
"14340","chr7",28371562,28371962,401,"*",3.64958050645477,3.72648094755262,3.56834907712638,0.253473994377093,0.543730427042042,0.999789157560756,17.62,8.86,10.26,12.8,16.64,13.33,7.68,10.77,16.86,10.68,"CREB5","Not Significant",0.264616363289041,0.264616363289041,"Not Capped"
"14355","chr10",37976397,37976797,401,"*",6.30971713722638,6.18865305563614,6.4214039220839,-0.135156864086097,0.544334674251305,0.999789157560756,97.12,48.85,56.52,70.51,91.71,96.3,55.47,77.82,121.8,77.16,"ZNF25","Not Significant",0.26413400013751,0.26413400013751,"Not Capped"
"14367","chr2",230219765,230220165,401,"*",4.37175200296028,4.41085281703259,4.33156186228062,0.17547505704996,0.544633917439092,0.999789157560756,28.32,14.25,16.48,20.56,26.74,22.62,13.03,18.28,28.61,18.13,"SP110","Not Significant",0.263895316176437,0.263895316176437,"Not Capped"
"14370","chr6",98848105,98848505,401,"*",4.26761992726832,4.11899273927891,4.40235545869734,-0.184869617542147,0.54473973068691,0.999789157560756,23.14,11.64,13.46,16.8,21.85,23.76,13.69,19.2,30.05,19.04,"POU3F2","Not Significant",0.263810948228189,0.263810948228189,"Not Capped"
"14380","chr6",105981485,105981885,401,"*",3.70611968159478,3.77712854841114,3.63143403692861,0.24127868919922,0.545098570579081,0.999789157560756,18.25,9.18,10.62,13.25,17.24,13.92,8.02,11.25,17.61,11.16,"PRDM1","Not Significant",0.26352495682835,0.26352495682835,"Not Capped"
"14397","chr20",64120366,64120766,401,"*",4.39462073415209,4.43221795431552,4.35601743791025,0.172600470722631,0.545555715942206,0.999789157560756,28.75,14.46,16.73,20.87,27.14,23.01,13.25,18.59,29.1,18.44,"MYT1","Not Significant",0.263160889639117,0.263160889639117,"Not Capped"
"14401","chr2",202932319,202932719,401,"*",3.69963909323576,3.76939319125538,3.62634028271045,0.238301670295772,0.545769276412285,0.999789157560756,18.16,9.13,10.57,13.18,17.14,13.87,7.99,11.21,17.55,11.12,"CARF","Not Significant",0.262990916193001,0.262990916193001,"Not Capped"
"14402","chr8",205276,205676,401,"*",2.73111391727748,2.87224796403594,2.57466107483636,0.388078309971834,0.545793581967229,0.999789157560756,9.75,4.9,5.67,7.08,9.21,6.69,3.86,5.41,8.47,5.36,"ZNF596","Not Significant",0.262971575541544,0.262971575541544,"Not Capped"
"14458","chr8",102654086,102654486,401,"*",5.50359858991143,5.38450353656904,5.61360759148412,-0.131355767860273,0.547877157173708,0.999789157560756,55.62,27.97,32.37,40.38,52.52,55.01,31.69,44.46,69.58,44.08,"KLF10","Not Significant",0.261316806373497,0.261316806373497,"Not Capped"
"14475","chr10",110227106,110227506,401,"*",5.16886788119894,5.04709274836737,5.28115950235511,-0.136218231782298,0.54832860721281,0.999789157560756,44.02,22.14,25.62,31.96,41.57,43.69,25.17,35.31,55.26,35.01,"MXI1","Not Significant",0.260959095662076,0.260959095662076,"Not Capped"
"14479","chr17",48074392,48074792,401,"*",3.72005504919129,3.53907691398675,3.88084007986952,-0.2420126899578,0.54844548248026,0.999789157560756,15.48,7.78,9.01,11.24,14.62,16.55,9.53,13.38,20.93,13.26,"NFE2L1","Not Significant",0.260866536429699,0.260866536429699,"Not Capped"
"14485","chr11",32313184,32313584,401,"*",3.46668146836532,3.5512605422568,3.37683338039094,0.268862960741117,0.548656251594855,0.999789157560756,15.61,7.85,9.08,11.33,14.74,11.67,6.72,9.43,14.76,9.35,"WT1","Not Significant",0.260699667922053,0.260699667922053,"Not Capped"
"14504","chr17",48578031,48578431,401,"*",3.98891280684987,4.04445342749784,3.93114808437783,0.209190742792048,0.549245679101925,0.999789157560756,21.97,11.05,12.79,15.95,20.75,17.14,9.87,13.85,21.68,13.73,"HOXB4","Not Significant",0.26023335097472,0.26023335097472,"Not Capped"
"14520","chr19",1592646,1593046,401,"*",5.55580674205133,5.57259959455233,5.53881611781197,0.130853024529625,0.549550645132108,0.999789157560756,63.37,31.87,36.88,46,59.83,52.23,30.09,42.21,66.06,41.85,"MBD3","Not Significant",0.259992277966819,0.259992277966819,"Not Capped"
"14551","chr2",190996423,190996823,401,"*",3.79056527235755,3.61797754164346,3.94469501642916,-0.227476758395546,0.550518364389028,0.999789157560756,16.35,8.22,9.51,11.87,15.44,17.3,9.97,13.98,21.88,13.86,"STAT1","Not Significant",0.259228189099512,0.259228189099512,"Not Capped"
"14561","chr19",21141786,21142186,401,"*",5.16481806206508,5.1834926198154,5.14589860326928,0.134517182061606,0.550708378265964,0.999789157560756,48.39,24.34,28.16,35.13,45.69,39.78,22.91,32.15,50.31,31.87,"ZNF431","Not Significant",0.259078316278846,0.259078316278846,"Not Capped"
"14569","chr6",7140945,7141345,401,"*",5.10915760786744,5.12869310534074,5.08935394534136,0.136175335171713,0.550982616195502,0.999789157560756,46.58,23.43,27.11,33.82,43.99,38.25,22.03,30.91,48.38,30.65,"RREB1","Not Significant",0.258862103161764,0.258862103161764,"Not Capped"
"14581","chr19",52095453,52095853,401,"*",3.9706840565195,4.02510886407498,3.91412534232638,0.206609602925748,0.551306272289311,0.999789157560756,21.68,10.9,12.62,15.74,20.47,16.94,9.76,13.69,21.42,13.57,"ZNF841","Not Significant",0.258607066462975,0.258607066462975,"Not Capped"
"14590","chr2",63059201,63059601,401,"*",4.09986800916526,4.15035164051166,4.04755356657017,0.198862504718387,0.551713568270902,0.999789157560756,23.64,11.89,13.76,17.17,22.33,18.58,10.7,15.01,23.5,14.89,"OTX1","Not Significant",0.258286335323169,0.258286335323169,"Not Capped"
"14610","chr6",50728248,50728648,401,"*",2.72491179369258,2.86427896735779,2.57062763169694,0.383435832561351,0.552273450397301,0.999789157560756,9.7,4.88,5.64,7.04,9.16,6.67,3.84,5.39,8.44,5.35,"TFAP2D","Not Significant",0.25784583423983,0.25784583423983,"Not Capped"
"14636","chr12",115051317,115051717,401,"*",2.42758671660526,2.12764168666586,2.67577741962792,-0.441151970141235,0.553269719507288,0.999789157560756,5.82,2.93,3.39,4.22,5.49,7.18,4.14,5.8,9.08,5.75,"TBX3","Not Significant",0.257063098104582,0.257063098104582,"Not Capped"
"14639","chr16",30378138,30378538,401,"*",6.55057498628107,6.56875340915779,6.5321645832796,0.133811695846534,0.553347147455739,0.999789157560756,126.39,63.57,73.56,91.76,119.35,103.98,59.9,84.03,131.52,83.32,"ZNF48","Not Significant",0.25700232453097,0.25700232453097,"Not Capped"
"14685","chr11",114183079,114183479,401,"*",4.13858247441545,3.98587093515564,4.27666537700256,-0.192024493445179,0.555114514523188,0.999789157560756,21.1,10.61,12.28,15.32,19.92,21.78,12.54,17.6,27.54,17.45,"ZBTB16","Not Significant",0.255617417065693,0.255617417065693,"Not Capped"
"14708","chr7",130733673,130734073,401,"*",4.1408896953998,3.98969790583587,4.27772908554594,-0.189372614342878,0.555826888287807,0.999789157560756,21.15,10.64,12.31,15.36,19.97,21.79,12.55,17.61,27.56,17.46,"KLF14","Not Significant",0.255060447928261,0.255060447928261,"Not Capped"
"14710","chr1",151070873,151071273,401,"*",4.87435391824517,4.89671511228065,4.85164067083299,0.141879538135465,0.555899620079266,0.999789157560756,39.66,19.95,23.08,28.8,37.45,32.44,18.69,26.22,41.03,25.99,"GABPB2","Not Significant",0.25500362277298,0.25500362277298,"Not Capped"
"14713","chr7",100055752,100056152,401,"*",2.48290939776687,2.19489019811866,2.72288684758656,-0.420694189199472,0.556028106751441,0.999789157560756,6.1,3.07,3.55,4.43,5.76,7.42,4.27,5.99,9.38,5.94,"ZSCAN21","Not Significant",0.254903254643602,0.254903254643602,"Not Capped"
"14715","chr1",74952041,74952441,401,"*",2.17053235427415,1.84856380341273,2.43359373012707,-0.474329689386686,0.556068051545705,0.999789157560756,4.8,2.41,2.79,3.48,4.53,6.07,3.5,4.91,7.68,4.86,"LHX8","Not Significant",0.254872056255572,0.254872056255572,"Not Capped"
"14731","chr17",61451854,61452254,401,"*",4.14100786878587,3.98964089050434,4.27799072597477,-0.189722956728974,0.556742251469732,0.999789157560756,21.15,10.64,12.31,15.36,19.97,21.8,12.56,17.61,27.57,17.46,"TBX4","Not Significant",0.254345818599907,0.254345818599907,"Not Capped"
"14734","chr5",88730453,88730853,401,"*",3.16613166948741,2.94276434553077,3.35950749230638,-0.315142303335036,0.55688196846528,0.999789157560756,10.24,5.15,5.96,7.43,9.67,11.53,6.64,9.32,14.59,9.24,"MEF2C","Not Significant",0.25423684410128,0.25423684410128,"Not Capped"
"14745","chr19",56393347,56393747,401,"*",5.34925843902245,5.36584431807801,5.33247966135002,0.1303436566242,0.557151223323508,0.999789157560756,54.91,27.62,31.95,39.86,51.85,45.27,26.08,36.59,57.26,36.27,"ZNF582","Not Significant",0.254026911574506,0.254026911574506,"Not Capped"
"14746","chr5",93690366,93690766,401,"*",3.08593942550143,3.19602390087252,2.96675590377883,0.322291635377469,0.557165690638863,0.999789157560756,12.2,6.14,7.1,8.86,11.52,8.78,5.06,7.1,11.11,7.04,"POU5F2","Not Significant",0.254015634575749,0.254015634575749,"Not Capped"
"14787","chr4",80213601,80214001,401,"*",3.26901232549366,3.06038098392674,3.45124976407071,-0.289920709318941,0.558610632384336,0.999789157560756,11.11,5.59,6.46,8.06,10.49,12.29,7.08,9.93,15.54,9.85,"PRDM8","Not Significant",0.252890802358784,0.252890802358784,"Not Capped"
"14795","chr10",110225825,110226225,401,"*",5.79235938439834,5.80757789785969,5.7769786228431,0.127704931690085,0.558795288444836,0.999789157560756,74.57,37.51,43.4,54.14,70.42,61.61,35.49,49.79,77.92,49.36,"MXI1","Not Significant",0.252747264352837,0.252747264352837,"Not Capped"
"14813","chr16",75693034,75693434,401,"*",2.81420299794666,2.94802155119242,2.66669101263629,0.372583473895377,0.559346756906468,0.999789157560756,10.27,5.17,5.98,7.46,9.7,7.13,4.11,5.77,9.02,5.72,"DUXB","Not Significant",0.252318875615922,0.252318875615922,"Not Capped"
"14819","chr1",47466319,47466719,401,"*",3.0752333662221,2.84749020381004,3.27187851674246,-0.321656727466391,0.559505155881208,0.999789157560756,9.58,4.82,5.58,6.96,9.05,10.85,6.25,8.77,13.73,8.7,"FOXD2","Not Significant",0.252195907061564,0.252195907061564,"Not Capped"
"14840","chr1",150841601,150842001,401,"*",3.4348671796472,3.51940275877032,3.34506817464978,0.268761675539769,0.56018211449641,0.999789157560756,15.27,7.68,8.89,11.08,14.42,11.42,6.58,9.23,14.44,9.15,"ARNT","Not Significant",0.251670761452321,0.251670761452321,"Not Capped"
"14845","chr19",49664298,49664698,401,"*",5.39277336038094,5.40840319161535,5.37697234280916,0.12842125922179,0.560370554368487,0.999789157560756,56.55,28.44,32.91,41.05,53.4,46.69,26.9,37.73,59.05,37.41,"IRF3","Not Significant",0.251524693534839,0.251524693534839,"Not Capped"
"14865","chr14",89701492,89701892,401,"*",4.97942419009471,4.85753600308054,5.09181192688537,-0.136337078739752,0.560937441621078,0.999789157560756,38.6,19.41,22.46,28.02,36.45,38.32,22.07,30.96,48.46,30.7,"FOXN3","Not Significant",0.251085570604266,0.251085570604266,"Not Capped"
"14895","chr12",114854907,114855307,401,"*",3.06083054701924,2.83208144603174,3.25822482150575,-0.323587349960209,0.561741223233011,0.999789157560756,9.48,4.77,5.52,6.88,8.95,10.75,6.19,8.69,13.6,8.61,"TBX3","Not Significant",0.250463704367221,0.250463704367221,"Not Capped"
"14913","chr2",156334453,156334853,401,"*",5.38264495587038,5.26506900829918,5.4913566445338,-0.128484814750394,0.562322670318252,0.999789157560756,51.2,25.75,29.8,37.17,48.35,50.54,29.11,40.84,63.93,40.5,"NR4A2","Not Significant",0.250014407339517,0.250014407339517,"Not Capped"
"14921","chr9",114371953,114372353,401,"*",4.54701653760673,4.57670884758697,4.51670026158929,0.156532999637332,0.562440762304566,0.999789157560756,31.77,15.98,18.49,23.07,30,25.72,14.82,20.78,32.53,20.61,"AKNA","Not Significant",0.249923211810371,0.249923211810371,"Not Capped"
"14937","chr5",88856704,88857104,401,"*",3.4698674115317,3.55015234716948,3.38485002683998,0.259630531436242,0.563066308815014,0.999789157560756,15.6,7.84,9.08,11.32,14.73,11.74,6.76,9.48,14.84,9.4,"MEF2C","Not Significant",0.249440457978598,0.249440457978598,"Not Capped"
"14941","chr6",32128167,32128567,401,"*",5.8058756583928,5.82026493297481,5.79134141977083,0.126013986924796,0.563133244116133,0.999789157560756,75.23,37.84,43.78,54.62,71.04,62.22,35.84,50.29,78.7,49.86,"ATF6B","Not Significant",0.249388833678306,0.249388833678306,"Not Capped"
"14955","chr7",74850901,74851301,401,"*",2.32291479531568,2.4992765110893,2.12195151850937,0.462125635338959,0.563558888537219,0.999789157560756,7.53,3.79,4.38,5.47,7.11,4.89,2.82,3.95,6.19,3.92,"GTF2IRD2","Not Significant",0.249060696067743,0.249060696067743,"Not Capped"
"14963","chr6",35332242,35332642,401,"*",4.39826054501852,4.43282354998935,4.36284913857714,0.166397755679407,0.563961456908657,0.999789157560756,28.76,14.46,16.74,20.88,27.15,23.12,13.32,18.68,29.24,18.52,"PPARD","Not Significant",0.248750576200834,0.248750576200834,"Not Capped"
"14983","chr15",84600765,84601165,401,"*",5.57745010621116,5.46112551929088,5.6850912309209,-0.12622532859608,0.564627242086002,0.999789157560756,58.65,29.5,34.13,42.58,55.39,57.8,33.3,46.72,73.11,46.32,"ZSCAN2","Not Significant",0.248238171881255,0.248238171881255,"Not Capped"
"15014","chr19",13104539,13104939,401,"*",4.61726912121058,4.6439282385296,4.59010808899193,0.150492916533071,0.565326138007481,0.999789157560756,33.29,16.74,19.37,24.17,31.43,27.06,15.59,21.87,34.23,21.68,"LYL1","Not Significant",0.247700934352386,0.247700934352386,"Not Capped"
"15017","chr7",100081645,100082045,401,"*",5.77904175405724,5.66321313273975,5.88625809320442,-0.125390561226754,0.565467326214465,0.999789157560756,67.47,33.94,39.27,48.99,63.71,66.45,38.28,53.7,84.05,53.25,"ZNF3","Not Significant",0.247592484380819,0.247592484380819,"Not Capped"
"15044","chr6",155327664,155328064,401,"*",3.4025316433993,3.20782884653037,3.57405506627117,-0.265764572391854,0.566861908728907,0.999789157560756,12.3,6.19,7.16,8.93,11.62,13.38,7.71,10.81,16.92,10.72,"TFB1M","Not Significant",0.246522725201028,0.246522725201028,"Not Capped"
"15048","chr12",19681144,19681544,401,"*",3.62615379938825,3.44994012802548,3.78316816628447,-0.233846360177126,0.566929372943314,0.999789157560756,14.55,7.32,8.47,10.56,13.74,15.47,8.91,12.5,19.56,12.39,"AEBP2","Not Significant",0.246471041374294,0.246471041374294,"Not Capped"
"15062","chr20",33686362,33686762,401,"*",5.63000272581532,5.51452652339628,5.73691705973049,-0.124700684494532,0.567325482889108,0.999789157560756,60.87,30.61,35.42,44.19,57.47,59.92,34.52,48.42,75.79,48.01,"E2F1","Not Significant",0.246167708539007,0.246167708539007,"Not Capped"
"15068","chr6",28080936,28081336,401,"*",5.50191504304951,5.51636427273115,5.48731963263521,0.126123466137363,0.56758559012121,0.999789157560756,60.94,30.65,35.47,44.25,57.55,50.4,29.03,40.73,63.75,40.38,"ZNF165","Not Significant",0.245968638955021,0.245968638955021,"Not Capped"
"15095","chr19",4007354,4007754,401,"*",6.21313859256455,6.2276304336536,6.19849970289019,0.126301935174223,0.568689055070185,0.999789157560756,99.78,50.19,58.07,72.44,94.22,82.51,47.53,66.68,104.36,66.11,"PIAS4","Not Significant",0.245125130053379,0.245125130053379,"Not Capped"
"15097","chr1",41919994,41920394,401,"*",4.78105607299381,4.65481624998482,4.89713289152152,-0.144266325151158,0.568712462827607,0.999789157560756,33.54,16.87,19.52,24.35,31.67,33.48,19.29,27.06,42.34,26.82,"HIVEP3","Not Significant",0.245107254466396,0.245107254466396,"Not Capped"
"15114","chr16",3443357,3443757,401,"*",4.60725237653556,4.47800971283974,4.7258628904752,-0.149726574814171,0.569230151157183,0.999789157560756,29.67,14.92,17.27,21.54,28.02,29.73,17.13,24.03,37.6,23.82,"ZNF597","Not Significant",0.244712104135215,0.244712104135215,"Not Capped"
"15141","chr22",41403854,41404254,401,"*",4.49822798361897,4.5276873380963,4.46815451714279,0.156080657343703,0.570591082752995,0.999789157560756,30.71,15.45,17.87,22.3,29,24.87,14.32,20.1,31.45,19.93,"TEF","Not Significant",0.243675019817795,0.243675019817795,"Not Capped"
"15145","chr17",48047961,48048361,401,"*",6.40721216514449,6.29075276570113,6.51496870749063,-0.126642648382489,0.570664555418946,0.999789157560756,104.24,52.43,60.66,75.68,98.43,102.75,59.19,83.04,129.96,82.33,"NFE2L1","Not Significant",0.243619101104458,0.243619101104458,"Not Capped"
"15168","chr2",230411681,230412081,401,"*",4.72260723619768,4.74602228299477,4.69880588306612,0.143900369907613,0.571549579704336,0.999789157560756,35.73,17.97,20.79,25.94,33.74,29.18,16.81,23.58,36.91,23.38,"SP100","Not Significant",0.242946090276462,0.242946090276462,"Not Capped"
"15180","chr7",98202634,98203034,401,"*",4.59129596939159,4.61808613361654,4.56399889660021,0.150501528601548,0.571654838717436,0.999789157560756,32.7,16.45,19.03,23.74,30.88,26.58,15.31,21.48,33.61,21.29,"BHLHA15","Not Significant",0.242866116112695,0.242866116112695,"Not Capped"
"15182","chr8",144687398,144687798,401,"*",2.26637456533731,1.95052250098004,2.52534402091539,-0.464427126537544,0.57167750721876,0.999789157560756,5.15,2.59,3,3.74,4.86,6.47,3.73,5.23,8.18,5.18,"ZNF251","Not Significant",0.242848894864517,0.242848894864517,"Not Capped"
"15208","chr9",128191236,128191636,401,"*",4.88897142148401,4.7674352630701,5.00105982712882,-0.135639794367909,0.572250350885425,0.999789157560756,36.26,18.24,21.1,26.33,34.24,35.98,20.73,29.08,45.51,28.83,"CIZ1","Not Significant",0.242413932357994,0.242413932357994,"Not Capped"
"15226","chr12",96194096,96194496,401,"*",4.28016579235464,4.31700121003179,4.24236518185225,0.171049205749268,0.57274338176758,0.999789157560756,26.54,13.35,15.44,19.27,25.06,21.26,12.25,17.19,26.9,17.04,"ELK3","Not Significant",0.242039920520802,0.242039920520802,"Not Capped"
"15239","chrX",153333957,153334357,401,"*",4.92005410258344,4.79887969600283,5.03183476854102,-0.134955988181861,0.572940157019522,0.999789157560756,37.06,18.64,21.57,26.91,35,36.75,21.17,29.7,46.49,29.45,"ZNF275","Not Significant",0.241890737253275,0.241890737253275,"Not Capped"
"15242","chr10",79137477,79137877,401,"*",4.26454570010855,4.30225323015433,4.22582610186996,0.172778476022642,0.57299381398019,0.999789157560756,26.27,13.21,15.29,19.07,24.81,21.02,12.11,16.99,26.59,16.84,"ZMIZ1","Not Significant",0.241850066634303,0.241850066634303,"Not Capped"
"15243","chr9",77092214,77092614,401,"*",2.72823419323238,2.86289459619605,2.5796984334339,0.373202602701327,0.573010092924816,0.999789157560756,9.69,4.87,5.64,7.03,9.15,6.72,3.87,5.43,8.5,5.38,"FOXB2","Not Significant",0.24183772835905,0.24183772835905,"Not Capped"
